,0
3645,"""와, 그럼 엄청나게 귀한 거 아니에요? 요즘은 화재 현장에도 그런 게 지원되나 봐요."""
3646,"""…뭐, 그렇지."""
3647,애써 멀리 떠도는 워로드의 시야에 콧방귀를 뀌는 에이드가 보였다. 어두운 먼지 구덩이에서 강렬한 빛을 쬔다는 것은 콧바람 하나에도 얼마나 많은 먼지가 날아오르는지 선명하게 보여주는 일이었다.
3648,"""아아, 사랑에 눈먼 남자는 이 앞방이나 열었으면 좋았을걸."""
3649,"에이드가 조그맣게 속삭이는 소리는 매니시에겐 들리지 않았지만, 워로드에겐 또렷하게 들렸다. 진화가 끝난 후 통로를 지나며 발견한 첫 번째 방은 온갖 함정이 도사리고 있어 화재로 망가지지 않았다면 사람 하나 처리하기 딱 좋은 곳이었다."
3650,"워로드는 이를 갈며 보물을 수집 중인 에이드의 손을 밟았다. 마침 드물게 살아남은 반지 하나를 줍던 그는 그것에 흠집이라도 날까, 손에 힘을 주고 버텼다."
3651,"""단장님, 찾으려면 꽤 걸릴 것 같은데 우리도 같이 도와요."""
3652,그때 어딘가 들뜬 듯한 매니시의 목소리가 그를 잡아끌었다. 워로드는 그녀가 혼자 수색에 나섰다가 다치기라도 할까 봐 잽싸게 그녀에게 다가갔다.
3653,"""위험할 텐데."""
3654,그가 인상을 찌푸리고 만류하자 그녀가 눈을 맞춰왔다. 천장 너머로 반짝이던 별이 그녀의 눈 속으로 떨어진 것처럼 과하게 생기 넘치는 눈이었다.
3655,"""걱정 마세요. 손 안 대고 눈으로만 찾을게요. 저 보석 진짜 잘 찾아요. 좋아하니까!"""
3656,풋. 저를 향한 말이 아니라도 둥실 떠오를 만큼 좋았던 기분을 깨뜨리는 소리였다. 워로드가 돌아본 자리에는 짓밟힌 손을 털며 묵묵히 제 일을 하는 에이드가 있었다.
3657,"""그래. 찾으면 나한테 말해."""
3658,"""네. 일단 저기요! 그리고 저기, 저기도."""
3659,
3660,
3661,
3662,[작품후기]
3663,원래는 여유 있게 내일 오려고 했는데... 열심히 써서 오늘 왔습니다.
3664,독자님들께 조련당하는 것 같아요! 그런데 기분이 좋아요!
3665,^^^
3666,함께하는 방법
3667,
3668,필명 아가씨 33
3669,매니시는 물 만난 물고기처럼 빠르게 마성구와 귀금속들을 찾아냈다. 어느새 워로드를 따라 그녀의 손과 발이 된 에이드는 진심으로 감탄했다.
3670,"""매니시 영애는 사무 일을 할 게 아니라 프릴 경과 함께 현장에 투입해야겠습니다. 뭔가를 좋아하는 마음이 바로 쓰이면 이렇게 훌륭하군요."""
3671,그는 여전히 홀쭉한 주머니의 밑바닥을 가득 찬 양 들어 보이며 툭툭 쳤다. 워로드의 아니꼬운 눈길 너머로 놀란 매니시의 음성이 날아들었다.
3672,"""계속 넣어댔는데 왜 그렇게 홀쭉해요? 그거 혹시 폭발 주머니예요?"""
3673,"""폭발?"""
3674,폭발이란 단어에 유감이 많은 워로드가 인상을 찡그리는 동안 에이드는 태연하게 그녀의 궁금증을 풀어줬다.
3675,"""예. 수사단에겐 기본으로 지급되는 물품이죠."""
3676,"""부럽다, 저는요? 저 오늘 정식 시종으로 임명됐는데, 지급 안 되나요?"""
3677,부스럭거리며 부푼 치맛자락을 헤친 매니시가 꺼내 든 것은 주머니 안에 잘 말아놓았던 임명장이었다. 여자들의 신비로운 수납공간을 목격하고 얼굴이 벌게진 워로드가 그를 받아드는 동안 매니시의 간절한 시선이 그를 향했다.
3678,"그는 그녀의 시선에 한없이 약한 남자였으나, 작은 문제가 있었다."
3679,"""…폭발 주머니가 뭐지?"""
3680,그는 매니시에게 차마 향하지 못한 시선을 데구르르 굴리며 머쓱하게 물었다. 에이드가 대답했다.
3681,"""티 나지 않게 공간 확장이 되는 마법 주머니를 요즘 시중에선 그렇게 부릅니다."""
3682,"""왜?"""
3683,이해할 수 없다는 듯 미간을 찌푸린 워로드가 되묻자 에이드에게선 미지근한 대답이 돌아왔다.
3684,"""글쎄요. 그냥 상인들이 상품의 성능을 과장하기 위해 쓰는 흔한 광고 문구 아닙니까? """
3685,그때 입이 근질거리던 매니시가 영 동떨어진 얘기만 하는 두 남자 사이에 끼어들었다.
3686,"""그게 아니라 작년 말에 있었던 일 때문이에요."""
3687,"""작년 말?"""
3688,그리 되물으면서도 워로드는 주머니에서 눈을 떼지 못하는 매니시에게 제 주머니를 넘겨줬다. 매니시는 그의 호의를 받아들고 주머니를 풀었다 조였다 안팎으로 살피며 호기심을 충족하고 있었다.
3689,그리고 다정한 분위기를 풍기는 남녀에게서 동떨어진 에이드는 막 주운 마성구의 먼지를 옷에 닦으며 대화의 물꼬를 텄다.
3690,"""그러고 보니 그쯤부터긴 했죠. 폭발 주머니란 별칭이 쓰이기 시작한 게."""
3691,"""맞아요. 황성에서 여는 송년 파티 때거든요. 어떤 영애의 마법 주머니가 폭발한 일이었어요."""
3692,"""…폭발이요?"""
3693,이번엔 에이드가 찝찝한 얼굴로 되물었다. 그는 꼭 안고 있던 주머니를 약간 몸에서 떨어트리며 매니시의 대답을 기다렸다.
3694,매니시는 워로드가 찾아 건네준 화이트럼의 장신구를 직접 주머니에 넣어보며 설명을 이었다.
3695,"""사실 폭발이라기보단 분사나 역류에 가깝달까, 그건 이전엔 드러나지 않았던 제품의 부작용이었어요. 그도 그럴 게 주 소비층인 귀족들은 전통적인 걸 좋아해서 이런 건 실용적으로 쓰기보단 색다른 액세서리로 취급하니까요. 그래서 누구도 이 주머니를 가득 채운 사람은 없었죠."""
3696,"""그 얘긴 가득 채우면…"""
3697,"""맞아요. 파티에 온 그 영애는 마광산을 소유한 부유한 시골 영지 출신이었는데 쇼핑을 좋아했대요. 모처럼 수도에 와서 쇼핑을 즐기는데 돌아갈 때 마차를 줄줄이 끌고 돌아가면 부친에게 혼날 테니까 나름 머리를 쓴 거예요. 그런데 욕심이 과했는지 주머니의 용량을 넘어섰고 그게 하필이면 그녀가 파티에서 짐을 맡길 때, 펑!"""
3698,"""그래서 어떻게 됐어?"""
3699,워로드가 마침 금 간 마석 조각을 찾아 매니시에게 건네며 물었다. 그녀는 신나는 얼굴로 그것을 주머니에 넣고 대답했다.
3700,"""그녀가 새로 산 옷들이 사방을 날아다닌 거죠. 특히 그녀가 포목점에서 새로 맞춘 부드럽고 특별한 옷들이요."""
3701,순간 매니시와 워로드의 시선이 마주쳤다. 입이 벌어진 워로드에게 확신을 주듯 매니시의 눈가가 의뭉스럽게 접혔다. 그에게서 시선을 뗀 매니시가 마저 말했다.
3702,"""입장 전이라 귀족들 사이에 소문은 덜 난 편인데 차라리 그게 나을 뻔했어요. 시종들 사이에서 터진 바람에 저잣거리에 소문이 쫙 났거든요. 모르는 평민이 없을걸요?"""
3703,매니시의 말이 끝나자 에이드는 불안한 얼굴로 주머니 안을 들여다보더니 물었다.
3704,"""용량이 찬 걸 어떻게 확인합니까? 이미 꽤 찬 것 같은데요."""
3705,"""입구가 저절로 조여든대요. 그걸 무시하고 벌려서 더 넣으면 주머니가 흔들리기 시작하고요. 거기까지 가지만 않으면 터지는 일은 없을 테니 안심하세요."""
3706,"""잘 알고 계시는군요."""
3707,"""갖고 싶었던 거라 많이 알아봤었거든요. 그런데 그 일이 있고 오히려 주머니의 인기가 올라가서 가격이 폭등했어요."""
3708,"""돈은 꽤 버시지 않았습니까?"""
3709,"""그야 살 돈이 없는 건 아니지만, 공간 확장이 되는 주머니인 걸 감안해도 그 가격은 저한테 너무 사치스러워요."""
3710,아쉬움이 뚝뚝 떨어지는 눈으로 주머니를 들여다보던 매니시는 한을 풀고 가겠다는 듯 그것을 만지작거리고 있었다. 그를 지켜보던 워로드가 그녀에게서 주머니를 빼앗아 들었다.
3711,"그가 그녀에게서 무언갈 빼앗다니, 그는 너무 이례적인 일이라 매니시와 에이드의 눈이 동그랗게 커졌다. 의아한 시선들을 받으며 워로드가 한 일은 주머니를 거꾸로 터는 것이었다."
3712,"""아니 언제, 뭐 하시는 겁니까!"""
3713,물론 그의 주머니 밑에는 에이드의 손에서 강탈한 마법 주머니가 입을 벌리고 있었다. 에이드의 울분에 찬 고함과 함께 여태껏 정성 들여 모은 보물들이 후두둑 쏟아져 또 다른 주머니로 들어갔다.
3714,"""지금 조여드는 거 아닙니까? 단장님!"""
3715,급박한 외침과 함께 엄지손톱만 한 마성구 하나가 마지막으로 주머니를 통과했다. 꽉 조여든 입구가 살아있는 듯 단호해 보였다.
3716,"""자."""
3717,볼 일을 마친 워로드가 주머니를 그에게 던지자 그것은 속이 불편한 동물처럼 가죽을 꿀렁이기 시작했다. 당황한 에이드가 소리쳤다.
3718,"""이거 어떡합니까! 토할 것 같은데요?"""
3719,"""일단 열어서 좀 빼내 봐요!"""
3720,"매니시는 멀찍이 선 워로드의 등 뒤에서 얼굴만 내밀고 외쳤다. 다시 한번 말하지만, 그들은 폭발이라면 지긋지긋한 사람들이었다."
3721,"""힘내."""
3722,워로드의 무책임한 응원을 받으며 에이드는 주머니를 풀고 심호흡을 했다. 아까까지 평범하기만 했던 주머니는 마치 살아있는 짐승처럼 입구를 뻐끔거려 손을 넣기가 더욱 꺼려졌다.
3723,인상을 한껏 찌푸린 그가 손을 집어넣자 가죽의 요동이 더 심해졌다. 금방이라도 탈출 직전의 폭풍이 재현될 듯했다. 워로드의 등에 얼굴을 묻은 매니시의 귀로 허탈한 음성이 들리기 전까지는.
3724,"""…생각해 보니까 그냥 뒤집어서 빼냈어도 되는 거잖아요?"""
3725,살짝 뜬 눈 사이로 보인 것은 짐승의 내장 같은 것을 든 에이드의 붉은 손이었다.
3726,매니시가 지른 비명이 마법의 막에 막혀 울렸다. 에이드는 그보다 큰 소리로 그녀의 착각을 해명해야 했다.
3727,"""팔찌입니다, 팔찌! 루비로 만든 팔찌요."""
3728,"""에이드, 그 흉악한 손 모양 저리 치워라. 팔찌면 팔찌답게 들어야지. 그렇게 드니 꼭 장기라도 뜯은 것 같군."""
3729,"""…팔찌?"""
3730,매니시가 비명을 멈추고 묻자 에이드의 깊은 한숨 소리가 들렸다.
3731,"""어머, 죄송해요."""
3732,"""아닙니다. 이거나 그쪽 주머니에 넣어주십시오."""
3733,그러나 에이드가 내민 붉은색 팔찌는 워로드에게 가로막혔다.
3734,"""주머니도 다 찼는데 본부 가서 비우고 와. 나머진 바지 주머니에라도 잘 챙겨라, 흘리지 말고."""
3735,"""예?"""
3736,"""잘 가라."""
3737,"""아니,"""
3738,"""잘, 가."""
3739,에이드는 워로드의 배웅을 받으며 억지로 방을 나서야 했다. 갑자기 조용해진 방에는 에이드의 한숨 소리가 여전히 맴도는 것 같았다.
3740,귓가를 문지르던 매니시는 언제 다시 들렸는지 모를 마법 주머니를 내려다보다 돌아온 워로드에게 내밀었다.
3741,"""갑자기 왜 그러셨어요? 셋이 하는 게 더 빠를 텐데."""
3742,순순히 멀어지는 발소리에 귀를 기울이던 워로드가 고개를 저으며 대답했다.
3743,"""이거 비워주려고. 새거가 더 좋아?"""
3744,"""…이거 제 거예요?"""
3745,머뭇거리며 질문을 했을 때는 그를 향해 쭉 뻗고 있던 팔이 이미 살짝 접힌 후였다. 그녀의 팔꿈치는 그가 고개를 끄덕이자 뾰족하게 솟으며 주머니를 완전히 품 안으로 끌어들였다.
3746,"""시종한테도 지급이 된다고요? 정말?"""
3747,"""그래."""
3748,"매니시는 속물적인 여자가 되고 싶지는 않았지만, 그 순간 그는 평소보다 멋져 보였다. 주머니를 껴안고 치아가 보일 정도로 환하게 웃던 그녀가 입가의 미소도 지우지 못한 채 마지막 의구심을 드러냈다."
3749,"""그럼 저 말고 다른 시종도 있는 거죠? 단장님 시종도?"""
3750,"""앗, 저기, 마성구가!"""
3751,젖은 머리를 수건으로 둘둘 만 매니시가 침대 위로 몸을 던졌다.
3752,한참을 베개에 얼굴을 박고 있던 그녀는 숨이 막힐 때쯤 몸을 굴려 공기를 들이마셨다. 열어놓은 창문으로 들어온 신선한 공기가 방안을 가득 메우고 있었다.
3753,"""아, 좋다…."""
3754,팔이며 다리가 말도 못 하게 무거웠다. 아무렇게나 뻗은 몸은 점점 이불 속으로 가라앉는 것 같았다. 그러나 매니시의 정신은 창밖으로 고요히 떠 있는 달 위를 뛰어다닐 듯 멀쩡했다.
3755,"""앗, 저기, 마성구가!"""
3756,꽤 그럴듯한 흉내를 낸 매니시는 바람 빠지는 듯한 웃음소리와 함께 다시 데굴 굴러 낮은 탁자로 손을 뻗었다. 그녀와 함께 목욕재계한 마법 주머니였다.
3757,아직 축축한 그것은 그녀의 손에 진한 초콜릿색 몸통을 늘어뜨리고 있었다.
3758,"""힛, 귀엽긴."""
3759,"그의 거짓말을 모르는 것은 아니었다. 그러나 어설픈 거짓말까지 해가며 안겨준 그의 선물을 거절하고 싶지 않았다. 아니 사실, 거절하고 싶지 않은 정도가 아니라 탐이 났다."
3760,워로드 루푸스의 마음이.
3761,“미쳤나 봐!”
3762,"팡팡, 매니시의 주먹이 움직일 때마다 참견 많은 먼지가 소란을 떨었다."
3763,그녀는 홀로 생각해도 부끄러운 제 마음을 매트리스에 실컷 풀고 앓는 소리를 내며 이불을 끌어안았다. 차갑게 식은 이불은 달아오른 얼굴에 기분 좋게 맞닿았다. 동동거리는 매니시의 발재간에 곧 침대 끄트머리로 밀려났지만.
3764,이불을 덮지 않은 몸은 금세 차갑게 식었다. 찬바람이 그녀를 훑고 지나갔다.
3765,매니시는 흘러내린 수건을 정리하며 쉬겠다고 아우성치는 몸을 일으켰다. 촉촉한 주머니에 살짝 입술을 맞춘 그녀는 혹시 이 일로 그에게 피해가 가는 일이 없도록 에이드를 통해 몰래 변상할 각오를 다졌다.
3766,주머니를 다시 탁자에 올려놓은 매니시는 한결 가벼운 발걸음으로 활짝 열린 창문 앞에 섰다. 늦은 귀가를 서두르는 마차의 불빛이 반딧불이처럼 이리저리 어둠을 헤매고 있었다. 황성의 파티가 이제야 끝난 모양이었다.
3767,덕분에 가족들에게 늦은 귀가를 설명하지 않아도 됐으니 그녀에겐 좋은 일이었다.
3768,"매니시는 그와 함께 보물을 찾고, 에이드의 주머니를 한 번 더 부풀린 후에 비밀 통로를 완전히 벗어날 수 있었다. 하지만 바로 집으로 돌아가기란 요원한 일이었다. 그녀는 파티를 다녀왔다고 보기는 어려운 꼴을 하고 있었으니까."
3769,그들은 늦은 시간 다른 하숙생들의 눈을 피해 매니시의 작업실에 들렸다.
3770,'여기서 광장이 보이네.'
3771,그녀가 화장실에서 머리를 털고 화장을 고치는 동안 워로드는 책상 앞에 붙어 창밖을 바라보고 있었다. 그래봤자 맞은편 건물에 가려 끄트머리만 보이는 광장을.
3772,그의 말에 정곡을 찔린 듯한 기분이 든 것은 왜일까.
3773,매니시가 같은 것을 보고 무엇을 떠올리는지 모를 워로드의 얼굴은 물색없이 밝았다.
3774,"""인제 그만 작업실, 옮길까…."""
3775,차가운 밤공기 사이로 흩어지는 음성에 아쉬움이 묻어났다.
3776,"창문을 반쯤 닫던 매니시는 인적 없는 어두운 거리에 낯익은 등을 발견했다. 하나, 둘, 등은 계속해서 떠올랐다. 북적이는 인파, 소리 높여 사람을 끌어모으는 상인들, 양념 꼬치를 하나씩 든 사내와 소년."
3777,그는 어미 잃은 새끼 오리처럼 뒤뚱거리며 그녀를 좇고 있었다.
3778,"하지만 기억은 곧 힘을 잃고 스러졌다. 떠오를 때처럼 하나둘 빛을 잃은 거리는 인적 하나 없이 고요했다. 대신 매니시는 잠든 거리에서 눈을 떼고 저 멀리 잠들지 않은 수도의 불빛을 응시했다. 지금쯤 저 어딘가에서 피로와 싸우며 일하고 있을 성실한 기사 한 명을 떠올리며, 그녀는 살며시 웃었다."
3779,그는 바랜 기억 위를 덧그리며 그녀를 쫓아 왔다.
3780,"""취향이란 게 참 무섭구나. 그럼 졸졸 쫓아오는 개 같은 남자가 내 취향?"""
3781,설핏 남긴 혼잣말과 함께 그녀의 창문은 굳게 닫혔다.
3782,
3783,
3784,
3785,[작품후기]
3786,요즘 몸이 계속 처져서 겨우겨우 왔네요ㅜ
3787,기다려주시고 읽어주시는 독자님들 항상 감사해요:)
3788,^^^
3789,함께하는 방법
3790,
3791,필명 아가씨 34
3792,"""화이트럼의 텅 빈 창고를 위하여!"""
3793,"위하여! 축배를 드는 이들의 목소리가 한데 어우러지고 있었다. 뜻밖의 수확에 수사단의 밤은 이렇게 떠들썩했다. 축배를 드는 사람, 뒷정리로 바쁜 사람,"
3794,그리고 환하게 불이 켜진 사무실 한편에서 혼나는 사람.
3795,"""도대체 언제부터 시종이 마도구를 지급받았습니까?"""
3796,"수사단의 사무실, 축배를 드는 대신 보고서를 쓰기 위해 모인 세 남자는 에이드의 책상을 둘러싸고 수다를 늘어놓고 있었다. 특히 대표로 깃펜을 잡고 있던 에이드가 네이브의 수다에 지쳐 펜을 내려놓았을 때부터 본격적인 수다는 시작됐다."
3797,"""터진다는 걸 알고서도 그 행동은 또 뭡니까, 가뜩이나 망가진 것들 아주 박살을 내서 가져와야 속이 시원하십니까?"""
3798,"그러나 네이브는 에이드의 수다, 아니 잔소리도 만만치 않다고 생각했다."
3799,"""에이드 씨, 그만 용서해 주세요. 단장님도 반성하고 계시잖습니까. 주머니야 그냥, 음…."""
3800,"""내 봉급에서 까면 된다."""
3801,"""맞아요! 그럼 되잖아요."""
3802,에이드는 깊은 한숨과 함께 깃펜을 다시 쥐었다.
3803,에이드의 타박과 네이브의 장황한 얘기가 이어지고 워로드의 이야기가 시작됐을 때였다. 시간의 흐름을 따라 막힘없이 움직이던 깃펜이 멈춰 섰다.
3804,"""말은 어떻게 했습니까? 풀어준 건 아니시겠죠?"""
3805,"""아, 근처 여관에 돈을 주고 맡겼다. 내일 사람 보내 찾아와."""
3806,"""제가 가겠슴다!"""
3807,네이브가 왼팔을 귀 옆에 붙이고 흔들었다.
3808,"""어느 귀족의 말인지는 아십니까? 감사 인사 정도는 해야 할 것 아닙니까."""
3809,"""제가 알아볼까요?"""
3810,네이브가 손가락으로 저를 가리키며 기웃거렸다.
3811,"""감사 인사는 필요 없다. 곧 직접 갈 거니까."""
3812,"""그래서 알아봐요?"""
3813,워로드와 에이드 사이로 손을 흔드는 그의 얼굴이 애처로웠다.
3814,"""직접? 혹시 공작가입니까?"""
3815,워로드가 고개를 끄덕였다. 에이드는 깃펜을 다시 놀리며 인상을 찡그렸다. 다행인지 불행인지 그도 헷갈렸기 때문이었다.
3816,"""그래서, 연인은 언제부터 되는 거지?"""
3817,워로드의 질문은 풀이 죽은 네이브조차 뜬금없게 느껴지는 것이었다.
3818,"""예?"""
3819,"""머릿속에 깃발을 꽂을 수 있는 것도 아니잖나. 내가 점령했는지 어떤지 어떻게 확인하지? 본가에 들르면 뭐라고 소개하냔 말이야."""
3820,속사포로 이어진 그의 질문에 에이드는 황망한 얼굴로 깃펜을 놓쳤다. 네이브는 에이드가 떨어뜨린 깃펜을 주워들고 두 사람의 눈치를 살폈다.
3821,"""잠깐만요. 두 분 이미 사귀는 거 아니었습니까? 식사며 퇴근이며 항상 함께한다고 난리였잖습니까. 그리고 본가는 무슨, 사귀는 것도 아닌데 소개를 하시겠다고요?"""
3822,"""두 분?"""
3823,의문에 찬 네이브의 작은 속삭임은 이번에도 방안 누구의 관심도 사지 못했다.
3824,"""그야 함께 있는 게 좋으니까. 그리고 본가에 동행하는 건 아직 확정된 게 아니다. 아직 본인이 초대받은 걸 모르거든."""
3825,"""교제하는 사이도 아닌데 무슨 초대요! 두 분께 제대로 설명한 거 맞습니까? 갑자기 그런 제안은 매니시 영애에게도 실례입니다."""
3826,헛. 갑작스레 등장한 이름에 놀란 네이브의 입속으로 헛숨이 빨려 들어갔다.
3827,"""뭘 모르는군. 실례를 신경 쓰다간 중요한 걸 놓치는 법이다."""
3828,워로드는 하나도 놓치지 않고 귀담아들었던 매니시의 혼잣말을 인용하며 뿌듯하게 웃었다.
3829,에이드는 그런 워로드에게서 고개를 돌렸다. 존경하는 단장은 나날이 그가 이해할 수 없는 방향으로 나아가고 있었다.
3830,"""우와, 단장님 방금 엄청나게 있어 보이셨어요!"""
3831,때맞춰 호들갑을 떠는 네이브만이 워로드의 뿌듯함을 이해하는 듯했다. 네이브는 조금 전까지 머릿속에서 펼쳐졌던 삼각 스캔들에 대해선 잊고 말을 이었다.
3832,"""그러니까 오늘 단장님이 말을 훔친 것과 같은 맥락이네요. 급할 땐 훔쳐도 된다!"""
3833,"""그건… 아닌 것 같은데. 나중에 매니시에게 물어보지."""
3834,"""매닛…, 아까부터 어떻게 그렇게 대놓고! 에이드 씨 이거 괜찮은 겁니까?"""
3835,동정 어린 시선이 제게 향하자 에이드의 기분은 급격히 나빠졌다.
3836,"""도대체 뭐가."""
3837,"""저도 다 압니다, 두 사람 관계."""
3838,깃펜 끝으로 워로드와 에이드 쪽을 번갈아 찔러댄 네이브가 말했다. 에이드의 얼굴이 종잇장처럼 구겨졌을 때 워로드의 반가운 목소리가 들렸다.
3839,"""안다고? 우리가 무슨 사이지?"""
3840,그러나 워로드에게는 안타깝게도 그의 '우리'와 네이브의 '우리'는 다른 것을 가리키고 있었다. 네이브는 용한 역술인처럼 눈을 좁히고 입을 열었다.
3841,"""보자보자, 서로 좋아하는 마음이 있지만, 아직 사귀는 건 아니고. 기류가 묘한 것이 애매한 사이에 머물러 있군요. 아직 마지막 단계를 못 넘었어요."""
3842,"""그래서? 그 마지막 단계가 뭐지?"""
3843,침을 꿀꺽 삼키며 되묻는 워로드의 질문과 함께 사무실의 공기는 팽팽하게 당겨졌다. 네이브는 내내 인상을 쓰고 있는 에이드를 노려봤다. 그의 단장이 얼마나 외로웠으면 시큰둥하던 여자에게 눈을 다 돌렸을까.
3844,그가 제대로 나서야 할 때였다.
3845,"""본인 앞에서 할 소리는 아니지만…"""
3846,에이드의 눈치를 본 네이브는 셋뿐인 사무실에서 의미 없이 목소리를 죽였다. 워로드와 에이드의 수그러든 고개가 귓속말이라도 할 듯 가까워졌다. 그에 콧방귀를 뀐 에이드가 네이브의 손에 들린 제 깃펜을 도로 빼앗아 들고 말했다.
3847,"""흰소리 그만하고 매니시 영애에게 마음을 솔직하게 말씀하시기나 하십시오."""
3848,"""에이드 씨!"""
3849,"네이브가 안타까운 마음을 담아 외쳤다. 그 순간 뒤돌아 어깨를 떠는 에이드는 네이브의 심금을 울렸다. 비록 에이드 본인은 바보들의 대화에 끼어들기 싫어 돌아섰고, 뒤이어 눈에 띈 티끌을 털어내기 위해 깃펜을 흔들어댔을 뿐이었지만."
3850,"""에이드 씨가 그런 각오라면 더더욱 제가 그 단계를 알려드려야겠군요."""
3851,한껏 비장한 가운데 네이브의 입꼬리는 방정맞은 춤을 추고 있었다. 그를 본 순간부터 에이드의 불안감은 정수리를 치고 올라갔다.
3852,"""뜸 들이지 말고 말해."""
3853,"""얼마 전에 제가 직접 겪은 일이니 믿으셔도 됩니다. 그건 바로, 으흠!"""
3854,"헛기침을 하며 워로드에게 다가간 네이브가 에이드의 눈치를 보며 작게 입을 열었다. 에이드는 동정이 가득 담긴 그의 눈빛만 보자면 귀를 틀어막고 싶었지만, 또 그가 어떤 황당한 발언을 할지 몰라 잠자코 기다리고 있었다."
3855,역시나 손으로 입을 가린 의미가 무색하게 네이브의 속삭임은 또렷하게 들려왔다.
3856,"""뽀뽀! 상대방이 뽀뽀를 해주면 문턱을 넘었다고 볼 수 있죠. 아무것도 아닌 사이에서 연인으로."""
3857,"""!"""
3858,페니에게 덮쳐지던 순간을 떠올리는지 얼굴이 발갛게 된 네이브는 연신 달콤하게 중얼거렸다. 심각한 얼굴로 그를 담아두는 워로드의 귀불은 네이브만큼이나 붉었다.
3859,"""하…."""
3860,"에이드의 연이은 한숨 때문일까, 차가운 새벽 공기는 점점 달아오르고 있었다."
3861,벌써 며칠째 펜을 쥐고 책상에 엎어져 잔 매니시는 뻐근한 어깨를 두드리며 식당에 들어섰다. 기사단의 식당은 첫날부터 위험지역이라는 인식이 있었기 때문에 아직도 그녀에겐 낯선 곳이었다.
3862,다행히 그녀가 어제부터 드나드는 이른 아침 시간은 식사하는 사람이 몇 없는 안전한 시간대에 속했다. 그러나 주방에서 무거운 식기들이 부딪치는 소리라도 들릴라치면 작은 동물처럼 흠칫흠칫 놀라는 매니시는 기사들에게도 좋은 구경거리였다.
3863,어제보다 식당에 사람이 많은 이유는 그 때문이기도 했다.
3864,"""프릴 경의 식사는요?"""
3865,쭈뼛쭈뼛 배식구로 다가간 매니시가 인사와 함께 건넨 말에 바쁘게 움직이던 조리사 한 명이 그녀에게 다가왔다. 그 역시도 어제부터 안면을 익힌 주방의 어린 조리사였다.
3866,"""여기, 잠 잘못 잤어요? 피곤해 보인다."""
3867,조리모 밑으로 삐져나온 곱슬머리가 땀에 절어 반짝이는데도 두툼한 고깃덩이를 내온 소년의 입가에는 상쾌한 미소가 걸려있었다. 매니시는 그를 따라 웃으며 따듯한 접시를 받아 들었다.
3868,"""조금. 오늘은 어제보다 사람이 많네?"""
3869,"시끄러운 주방에서 목소리를 높이는데 익숙한 소년을 따라 큰 소리로 묻자, 소년이 그녀를 손짓해 불렀다. 그의 손짓대로 귀를 기울인 매니시에게 그가 말했다."
3870,"""예쁜 하녀가 새로 들어올 때마다 있는 일이에요. 한동안 꽤 귀찮을걸?"""
3871,키득거리는 소년의 뒤로 주방장의 불호령이 떨어졌다. 눈을 크게 뜬 소년은 쓴 약을 삼킨 것처럼 짧은 신음을 흘리고는 다급하게 손을 흔들었다.
3872,"""수고해!"""
3873,소년의 뒤통수에 대고 소리친 매니시는 간신히 핏기만 가신 거대한 스테이크를 들고 돌아섰다. 그녀를 흘긋거리던 몇 명의 기사들과 시선이 마주쳤다. 그녀는 난처한 미소를 띨 수밖에 없었다.
3874,"어린 조리사의 말은 틀렸다. 그녀는 다른 사람들에게 알려진 것처럼 새로 들어온 하녀가 아니었으니까. 워로드의 명령으로 소문은 퍼지지 않았지만, 몇몇 기사들은 사교계에서 마주친 매니시의 정체를 알고 있을 테였다."
3875,접시를 들고 걸어가는 그녀를 따라 시선이 모였다 흩어지기를 반복했다. 매니시는 식당을 벗어나 참고 있던 숨을 뱉으며 발을 빠르게 놀렸다.
3876,뒤늦게 만난 그녀의 직속 상관은 그만큼 까다로운 식성을 자랑했다.
3877,"""프릴 경, 밥 먹어요."""
3878,잔디 위에 접시를 내려놓기 무섭게 곰처럼 두꺼운 다리가 그 옆을 차지했다. 매니시의 머리칼만큼이나 길고 풍성한 꼬리는 살랑일 때마다 바람이 일고 있었다.
3879,화단 턱에 걸터앉아 그를 지켜보던 매니시는 어느새 흐뭇한 미소를 짓고 말했다.
3880,"""맛있어?"""
3881,크르릉. 그녀의 말에 이빨을 드러내고 고기를 뜯던 그가 그르렁거리며 목을 울렸다. 매니시는 ‘합’하는 소리와 함께 손으로 제 입을 막았다. 언짢은 눈으로 그녀를 노려본 프릴은 식사를 이어갔다.
3882,조용히 손을 내린 매니시는 그와의 첫 만남을 떠올렸다.
3883,"직속상관의 출근 소식에 부랴부랴 안내된 곳은 빨래터로 쓰이는 후원이었다. 그곳에서 그녀를 기다리는 것은 망아지만 한 크기의, …개였다."
3884,낯선 이의 등장에 이를 드러냈던 프릴이 그녀를 제 부하로 인정한 것은 다른 것이 아니었다. 오로지 매니시의 존댓말이 그 이유였다.
3885,프릴은 전쟁의 포화 속에 어미를 잃은 새끼 마수였다. 병사에게 발견된 그는 곧 황실에 바쳐졌고 로망 황녀의 애완동물이 되었다. 거기서부터 그의 불행이 시작된 것이다.
3886,프릴이라는 귀여운 이름도 아직 배냇털이 꼬불꼬불한 그를 보고 로망이 직접 지어준 이름이었다. 그래서 그는.
3887,"""어이, 프릴. 밥 먹냐?"""
3888,존칭어가 안 달린 제 이름과 반말을 무척 싫어했다.
