,0
4851,"서로를 바라보며 고개를 끄덕이는 청년들을 가만히 응시하던 리하이트는 결코 ‘건강함’과는 어울리지 않는 청년들의 몸을 느리게 훑어보았다. 누군가는 손가락이 없고 손이 없으며 보이지 않는 곳에 평생 지우질 못한 흉터가 있고, 또 다른 누군가는 얼굴 절반이 뭉개졌다. 그런 자들이 스스로를 건강하다고 말하고 있으니 이 얼마나 아이러니한 상황인가."
4852,"“이틀의 유효기간이 주어졌다고 하니, 좀 더 생각해 보도록 합시다.”"
4853,목구멍이 꽉 막힌 것 같다. 이런 시기에 이렇게 사고를 친 폴이 원망스러웠다가도 그 어린 아이를 제대로 타이르지 못한 스스로에게 화가 났다. 화를 내는 한이 있더라도 못하게 막았어야 했는데.
4854,사람들이 그의 거처를 벗어남과 동시에 리하이트는 이마를 짚었다. 오늘 공주를 밖으로 보내려 했는데 또 미뤄지고 만 것이다.
4855,리하이트는 폴의 얼굴을 떠올렸다. 사람들 말처럼 그 애를 죽게 둘 수는 없다. 하지만 그렇다 하여 몸 성치 않은 마을 사람들에게 매를 맞으라며 떠미는 것 역시 못할 짓이다. 그렇다면……. 리하이트의 얼굴에 결연한 빛이 서렸다. 그는 그 날 오랫동안 잠자리에 들지 못했다.
4856,"다음 날 아침, 평소보다 이른 시간에 눈을 뜬 리하이트는 채비를 마치고 폴의 집으로 향했다. 평소보다 유난히 차게 느껴지는 새벽 공기를 가로지르며 그는 걸음걸이를 재촉했다. 이상하게 심장이 울렁거렸다."
4857,"좀 더 빠르게 걸음을 서두르던 그는, 곧 그 불안의 정체를 알아차렸다. 낯익은 금발을 늘어트린 여자가 폴의 집 문 앞에 서 있었다. 활짝 열린 문 안에서는 제크의 울음소리가 들려왔다. 아이 잃은 부모의 애환에 찬 절규 보다는 환호성에 가까운."
4858,“이게 대체 무슨…….”
4859,“공주님!”
4860,맺어지지 못한 리하이트의 중얼거림이 허공으로 흩어지기도 전에 제크가 소리쳤다.
4861,"“이 은혜를 어떻게 갚아야 할지 모르겠습니다. 감사합니다, 공주님. 감사합니다!”"
4862,"리하이트는 단숨에 상황을 파악했다. 공주가 그도 모르게 무슨 짓을 벌인 것이다. 그의 존재를 알아채고 부드럽게 휘어지는 녹색 눈과 시선이 마주친 순간, 그는 처음으로 분노를 느꼈다. 이곳의 리더는 그였다. 그녀가 무슨 짓을 벌여 폴을 구해낼 예정이었다면 그에게 언질이라도 했어야 했다."
4863,“이게 대체 뭐 하는 짓입니까.”
4864,리하이트의 입에서 흘러나온 으르렁거림에 제크가 잔뜩 숨을 죽였다. 초연한 것은 벨로나뿐이었다.
4865,"“뭐하는 짓이긴, 내가 들고 있던 보석 중에 가장 비싼 걸 그 보석상에게 넘기겠다고 했어.”"
4866,“지금 수배 상태인 당신이?”
4867,"“큰일 날 소리를 하네, 마을 청년 하나한테 부탁하려 했지.”"
4868,“그런 생각이 있었다면 제게 먼저 말을 했었어야지!”
4869,"“미안, 당사자의 가족한테 알리는 게 먼저라고 생각해서 그랬어.”"
4870,벨로나가 느리게 눈을 깜박였다.
4871,“당신이 왜 화가 났는지 이해해. 지금 내가 우두머리인 당신에게 일언반구도 하지 않아 당신의 입지를 떨어트리고 있어서 그렇겠지. 그런데 당신이 생각하는 그런 게 아냐. 당신한테도 말하러 가려고 했어.”
4872,목소리를 높이는 자신과 달리 덤덤하기만 한 벨로나의 반응을 보고 있자니 점점 멍청해지는 기분이었다.
4873,"“내가 정말 마을 사람들 환심을 살 생각이었다면 온 마을 사람들한테 내가 폴을 돕겠다고 떠벌리고 다녔겠지. 하지만 난 그렇게 하지 않았어, 맹세해. 원한다면 당신이 손쓴 거라고 말해도 좋아.”"
4874,리하이트는 인상을 찌푸렸다. 그 입 닥치라는 말이 턱 끝까지 차올랐으나 간신히 참아냈다.
4875,“됐습니다.”
4876,그는 돌아섰다.
4877,“리하이트.”
4878,그리고 멈춰 섰다. 그녀가 그의 이름을 부르는 건 처음 있는 일이었다. 그는 고개를 돌렸다. 그녀가 어느새 그의 바로 뒤 까지 와 있었다.
4879,“나 때문에 불안해 할 필요 없어. 나는 정말 조용히 지내다가 떠날 거니까 곧 사라질 사람한테 감정 소모 하지 마.”
4880,“당신이 지금까지 이 마을에서 한 일들을 돌이켜 보십시오. 당신은 이미 단 한순간도 조용히 있지 않았습니다.”
4881,“인간으로서 해야 할 도리를 한 것뿐이야. 다른 사람들을 구할 지식이 있음에도 아무런 일을 하지 않는 건 못할 짓이니까.”
4882,리하이트는 입술을 꾹 깨물었다.
4883,“어차피 떠날 거라면 처음부터 베풀지 않는 편이 나았을 겁니다.”
4884,"“웃기는 소리 하지 마, 속으로는 그렇게 생각하지 않는 거 다 알아. 세상천지에 자기 사람들이 아프길 바라는 우두머리가 어디 있나?”"
4885,“희망을 줬다 뺏는 것보다 잔인한 것도 없습니다.”
4886,"“그래서 내가 당신 마을 사람들한테 보이는 친절이 마음에 들지 않는다 이거지? 그런데 그거 알아? 날 내쫓으려는 건 당신이잖아. 날 여기에 데려온 것도 당신이고, 내쫓으려는 것도 당신이야.”"
4887,리하이트는 말문이 턱 막히는 것을 느꼈다. 그녀의 말엔 틀린 게 없었다. 그녀를 데려온 것도 그고 내쫓으려는 것도 그였다. 그녀의 말대로라면 그 스스로가 마을 사람들한테 희망을 심어줬다가 뺏는 격이 아닌가.
4888,“설마 당신 지금 내 말에 설득 당한거야?”
4889,벨로나의 날카로운 목소리에 리하이트는 그제야 퍼뜩 정신을 차렸다. 그녀는 어이없는 표정을 짓고 있었다.
4890,“나도 헛소리 한 거야. 나 하나 사라진다고 당신이 마을 사람들한테 미움 받을 일 없어. 처음 잠깐이야 허전하겠지만 곧 잊겠지. 아무래도 당신은 스스로의 위치에 좀 더 자부심을 가지는 게 좋겠어. 강단 없는 리더 만큼 멍청한 작자는 없어.”
4891,마지막으로 톡 쏘아 붙인 그녀가 그의 팔을 붙잡더니 그의 손에 무언가를 쥐어주었다.
4892,“이게 내가 가진 것 중에 가장 비싼 보석이야. 당신이 직접 가서 주던지 다른 사람을 보내던지 마음대로 해.”
4893,우거진 나무 사이로 빠르게 사라지는 그녀의 뒷모습을 멍하니 응시하며 리하이트는 기묘한 감정을 느꼈다. 설득 당했냐고? 부끄럽게도 설득 당했다. 그녀의 말엔 틀린 게 없었다. 그렇게 생각하자 그녀의 존재가 그의 지위에는 아무런 영향도 끼치지 못한다는 사실이 뼈에 사무쳤다.
4894,벨로나의 공주라는 지위나 사람을 주변으로 끌어들이는 그녀 특유의 기운에 덩달아 취해 혼자 열등감에 시달리고 있었던 것이다. 이 마을에서 그녀의 신분이나 기운 따위는 신경 쓸 필요가 없다는 사실을 알고 있었음에도.
4895,*
4896,“멍청이!”
4897,그녀가 지내던 천막으로 들어오기 무섭게 벨로나는 빽 소리를 질렀다.
4898,"“천하의 멍청한 년, 바보 같은 벨로나!”"
4899,분노 속에 씩씩거리며 침대를 주먹으로 소리 나게 때리던 벨로나는 허공으로 크게 숨을 내뱉고 제자리에 멈춰 섰다.
4900,"“내가 미쳤지, 설득 당했냐는 질문은 왜 한 거야.”"
4901,궁 안이었다면 결코 하지 않았을 혼잣말들을 내뱉으며 벨로나는 정신없이 방 안을 서성이기 시작했다. 리하이트가 그렇게 일찍 제크를 찾아올 것이라는 계산을 하지 못해 조금 곤란해지긴 했었으나 그 이후 나눈 대화에는 분명 수확이 있었다. 리하이트는 틀림없이 반쯤 설득 당했었다. 이대로라면 마을 사람들의 환심을 더 사지 않아도 이 마을에 머물 수 있었을 지도 모를 일이다.
4902,그런데 그녀가 다 된 밥에 재를 뿌린 것이다. 그건 정말 순전히 실수였다. 당연히 설득당하지 않을 거라 생각한 리하이트가 설득당한 것에 놀라 속으로 생각한다는 게 입 밖으로 튀어나오고 만 것이다. 게다가 그 뒤로 리하이트에게 자신감을 심어주는 말이나 하고 말았으니 이렇게 무식한 일이 있을 수 없었다.
4903,“내가 너무 과대평가 했지. 얼마나 봤다고 점수를 후하게 쳐줘서.”
4904,한참동안 방 안을 서성대던 벨로나는 문득 제자리에 멈춰 섰다. 그럼 이제 어떻게 되는 걸까? 리하이트가 말하는 걸 보아하니 곧 쫓아낼 것 같은 모양새던데 과연 그 전에 칼리스가 그녀를 찾아 낼 수 있을까?
4905,벨로나는 리하이트의 손에 쥐어준 그녀의 목걸이를 떠올렸다. 그것은 벨로나의 생모인 플레시아 왕비가 그녀에게 처음이자 마지막으로 준 선물이었다. 가운데 박힌 푸른 보석과 황금으로 만들어진 섬세한 세공이 특징인 그 목걸이는 이 세상에 단 하나밖에 없는 것이었다.
4906,"다른 이라면 몰라도 칼리스 경이라면 그 목걸이를 알아 볼 것이다. 어떤 경로를 통해서건 그가 그 목걸이를 보았으면 하는데, 그게 얼마나 걸릴지 알 수 없었다. 최소한 그녀가 이곳에서 쫓겨나기 전에 칼리스 경이 그걸 발견했으면 했다."
4907,벨로나는 침대에 누워 몸을 둥글게 말았다. 시간이 조금만 느리게 갔으면 좋겠는데.
4908,
4909,
4910,
4911,[작품후기]
4912,과거편이 늘어지고 있습니당.... 다음화부턴 좀 더 빠르게 전개를 진행시키도록 할게요!
4913,^^^
4914,푸른 왕좌
4915,
4916,"집으로 무사히 돌아온 폴은 아버지에게 잔뜩 혼이 나고 풀이 죽어 한 동안 집 밖으로 나오지 않았다. 그래봤자 이틀에서 삼일 정도 밖에 가지 않는다는 걸 모두가 알고 있었기에 다들 크게 걱정하지 않았으나, 해결해야 할 문제가 하나 남아 있었다. 벨로나 공주를 어떻게 할 것인가."
4917,“내보내지 않아도 될 것 같습니다.”
4918,원형 탁자의 바로 옆 기둥에 등을 기대고 앉아있던 장로가 입을 열었다.
4919,"“은혜를 입은 것도 사실이고, 공주님 자체는 우리에게 위협이 될 것 같진 않습니다. 공주를 찾느라 혈안이 돼 있는 왕태자가, 설마 이곳에 공주가 있다고 생각이나 하겠습니까.”"
4920,“저도 동감입니다. 게다가 공주님의 존재가 우리 마을에 큰 도움이 되고 있기도 하고요.”
4921,우리 중에 의학을 아는 사람이 아무도 없지 않습니까? 덧붙여진 말에 사람들이 일제히 고개를 끄덕였다.
4922,“하지만 리하이트 님의 결정을 따르겠습니다. 리하이트 님이 이전에 말한 위협에 대한 문제를 이해하지 못하는 건 아니니까요.”
4923,“맞습니다. 리하이트 님의 결정에 따르겠습니다.”
4924,그가 어떤 결정을 내리든 무조건 따르겠다는 듯 굳건한 시선으로 그를 응시하는 사람들의 시선을 받으며 리하이트는 결심을 굳혔다.
4925,‘나 하나 사라진다고 당신이 마을 사람들한테 미움 받을 일 없어. 처음 잠깐이야 허전하겠지만 곧 잊겠지. 아무래도 당신은 스스로의 위치에 좀 더 자부심을 가지는 게 좋겠어. 강단 없는 리더만큼 멍청한 작자는 없어.’
4926,리하이트의 불안을 제대로 집었던 그녀의 목소리가 아직도 생생했다.
4927,“제 결정은…….”
4928,*
4929,“……배 아파.”
4930,"벨로나는 식은땀을 흘리며 눈을 떴다. 고통이 조금이나마 덜어지는 자세를 찾기 위해 몸을 이리저리 뒤척여보았으나 통증은 더 심해지기만 할뿐 나아질 기미가 없었다. 뭔가 잘못 먹었나? 이제 미식거리기까지 한 속에 끙끙거리며 억지로 몸을 일으켜 세운 벨로나가 문득, 황급히 자리에서 일어났다."
4931,"동시에, 찝찝하기 그지없는 질척한 액체가 다리를 타고 흘러내렸다."
4932,"“아, 안 돼.”"
4933,"왜 하필 지금이란 말인가. 스트레스 탓인지 월경이 멈춘 지 1년이 훨씬 넘었었는데 하필 요즘처럼 예민한 때 다시 터지다니, 자궁이란 놈은 눈치가 눈곱만큼도 없는 모양이었다."
4934,고개를 돌려 진득한 피가 묻어있는 침대 시트를 응시한 벨로나는 뒷목을 잡았다. 이 천막 안에는 생리대로 쓸 만한 천이 마땅치 않았다. 마을 사람들이 가져다준 낡은 옷가지들을 찢어 쓰면 되긴 했지만 깨끗하지 않은 천을 곧바로 쓰자니 조금 찝찝했다.
4935,그녀의 천막에서 얼마 떨어지지 않은 곳에 그녀 또래의 처녀가 살고 있었으니 혹 쓸 만한 게 있나 물어보는 게 좋을 것 같았다.
4936,드레스 자락에도 피가 묻어 있어 누군가를 마주친다면 조금 난감하겠지만 옷이 짙은 색이라 티가 덜 나서 다행이었다.
4937,"천막을 빠져나와 좁고 꼬불꼬불한 길을 따라 올라가던 벨로나는 제자리에 멈춰 섰다. 걸음을 재촉하느라 미처 느끼지 못했는데, 어디선가 누군가가 그녀를 보고 있는 것 같다는 기분이 들었다. 20년 넘게 궁 안에서 눈칫밥 먹으며 살아왔던 벨로나가 이렇게 노골적인 시선을 알아차리기란 어려운 게 아니었다."
4938,그녀는 고개를 돌렸다. 그녀의 시선이 닿은 곳에 서 있는 것은…….
4939,“칼리스 경!”
4940,반가움에 소리쳤던 벨로나는 그가 이곳에 있어서는 안 되는 사람이라는 걸 깨닫고 황급히 입술을 깨물었다. 빽빽이 우거진 나무들 사이에 몸을 숨기고 있던 칼리스는 그녀를 보며 믿을 수 없다는 표정을 짓고 있었다.
4941,“공주 전하.”
4942,그녀의 앞에 다가온 칼리스가 벨로나의 팔을 붙잡았다.
4943,“왜 이렇게 마르셨습니까.”
4944,믿을 수 없다는 듯 중얼거리는 칼리스에 벨로나는 빙그레 미소 지으며 그의 손에서 그녀의 팔을 빼냈다.
4945,“성에서 빵 고기나 잔뜩 먹다가 풀만 먹으니 당연한 일이지. 그보다 나를 어떻게 찾아냈어?”
4946,“보석상에서 공주님의 목걸이를 보았습니다. 그 목걸이의 디자인을 제대로 알고 있는 사람은 몇 되지 않으니 공주님께서 그걸 팔지도 모른다고 생각했습니다.”
4947,"“제법 똑똑해 졌네, 칼리스 경.”"
4948,그녀는 농담을 한다고 한 것이었지만 칼리스의 표정은 딱딱하게 굳어 풀릴 줄 몰랐다.
4949,"“이곳에서 어떤 취급을 받으며 살고 계셨던 겁니까? 어젯밤부터 둘러봤는데, 이곳은 뭔가 이상합니다. 평범한 마을이라기엔 집들이 하나 같이 뚝뚝 떨어져 있는 것도 그렇고. 구석에서 군사 훈련을 하고 있는 것도 그렇고…….”"
4950,“군사 훈련? 방금 군사 훈련이라 했어?”
4951,벨로나는 아픔도 잊고 눈을 번쩍 떴다. 그런 그녀의 반응에 칼리스의 표정이 한층 더 굳어졌다.
4952,"“그것도 모르고 이곳에 계셨던 겁니까? 어젯밤, 공터 같은 곳에서 군사 훈련 중인 사람들을 봤습니다. 저는 혹여나 공주님께서 저들을 설득해 군사로 키우고 있는 건 아닐까 하는 생각도 해 보았는데, 반응을 보아하니 그건 아닌 모양입니다.”"
4953,칼리스의 반응이 어떠하든 벨로나는 기쁨을 감출 수 없었다. 그녀가 초반에 품었던 의심이 틀리지 않았던 것이다.
4954,이 마을 사람들은 왕의 무리한 영토 확장 정책으로 장애를 앓게 된 자들이라고 했다. 그렇다면 그들이 원한을 가지고 칼을 갈고 있는 상대야 뻔하지 않은가. 그녀가 이 마을을 떠나서는 안 될 이유가 하나 더 생겼다. 그녀가 보유하고 있는 군대만으로는 병력이 충분하지 않으니 이들과 힘을 합친다면 분명 더 좋은 성과를 낼 수 있을 것이다.
4955,벨로나는 하늘이 그녀를 돕고 있는 게 분명하다고 생각했다. 그렇지 않고서야 왕위 찬탈을 꿈꾸고 있는 그녀가 반란군의 소굴로 들어올 리 없었다.
4956,"리하이트만 그녀의 말에 귀기울여준다면, 모든 게 완벽했다."
4957,“그런데 공주 전하.”
4958,칼리스가 심상치 않은 시선으로 그녀를 보았다.
4959,“어디 아프십니까? 얼굴에 식은땀이…….”
4960,그의 지적에 잊고 있던 배의 통증이 다시 알싸하게 밀려오기 시작했다. 동시에 또다시 피가 흐르는 느낌이 났다. 그 참을 수 없는 찝찝함에 인상을 찌푸린 벨로나는 칼리스의 어깨를 밀었다.
4961,“일단 돌아가 칼리스 경.”
4962,“예?”
4963,"“그런 다음 당당하게 정문으로 들어와. 마을 사람들은 분명 너를 경계할 거야, 그렇지만 반항하지 마. 벨로나 공주의 호위기사라고 네 신분을 밝히고, 무기를 버리고 이곳으로 다시 들어와서 만나자.”"
4964,“하지만…….”
4965,"“내 호위 기사라고 하면 널 해치진 않을 거야. 나한테 생각이 있어서 그래. 아, 그리고 올 때 깨끗한 천들 좀 가지고 올래?”"
4966,칼리스의 얼굴에 떠오른 영문을 모르겠다는 표정에 벨로나는 어깨를 으쓱했다.
4967,“월경 중이야.”
4968,“예?”
4969,“네가 먼저 아프냐고 물었잖아. 월경통 때문에 아파. 지금 생리대로 쓸 천이 마땅찮아서 좀 들고 오라는 거고.”
4970,"벨로나의 말이 끝나기 무섭게 칼리스의 귀가 조금 붉게 달아올랐다. 그런 칼리스의 반응에 옅게 한숨을 쉰 벨로나의 입가에 쓴 웃음이 걸렸다. 참 딱딱하고 고지식하다가도, 이럴 때는 제법 귀여운 면이 있었다. 하지만 그게 다였다. 벨로나가 아무렇지 않게 던지는 이런 말들에 이젠 익숙해 질 법도 한데, 그는 항상 이런 반응이었다."
4971,"“칼리스 경, 아직도 날 좋아해?”"
4972,"배려라곤 눈곱만큼도 담기지 않은 직설적인 그녀의 물음에 칼리스가 헉, 하고 숨을 들이마셨다. 벨로나는 나지막한 한숨을 내쉬며 눈을 내리 깔았다가 도로 치켜떴다. 그녀의 호위무사로 일했던 초반과 비교해 최근엔 그런 기미가 안 보여서 완전히 포기한 줄 알았더니. 아직도?"
4973,벨로나는 양손을 뻗어 칼리스의 두 뺨을 붙잡았다. 그녀의 녹색눈동자와 마주한 칼리스의 잿빛 눈동자가 정처 없이 흔들렸다.
4974,"“전에도 말했잖아, 칼리스 시트리안.”"
4975,나지막한 읊조림이었다.
4976,“우린 안 돼.”
4977,칼리스의 얼굴에서 손을 뗀 그녀는 여전히 미소를 지은채로 그에게서 뒷걸음질 쳤다.
4978,"“그럼 나중에 봐, 칼리스 경.”"
4979,그녀는 몸을 돌렸다. 한참을 걸어가다가 마지막 순간에 보았던 칼리스의 멍한 눈빛이 눈에 밟혀 다시 뒤를 돌아보았지만 그는 이미 그 자리에 없었다.
4980,사실 그를 받아주지 못할 이유는 없었다. 칼리스는 후작의 아들이었으니 왕의 열한 번째 자식인 공주의 남편감으로 굉장히 좋은 상대였다. 게다가 귀족 중에 몇 안 되는 그녀와 같은 사고를 하고 있는 자였으니 더더욱.
4981,"하지만 칼리스는 이제 그녀에게 얼마 없는 소중한 사람들 중 하나였다. 고작 감정 하나 때문에 그를 상처 입히고 싶지 않았다. 처음에는 그가 그녀를 흠모하고 있다는 걸 알고 그 감정을 이용해 그를 그녀의 곁으로 끌어들였지만 지금은 아니었다. 거절할 이유가 없다는 것을 이유로 그의 감정을 받아줬다가, 그에게 일말의 감정도 없는 벨로나가 그를 상처 입히게 되는 일은 미리 피하고 싶었다."
4982,"이번에 그에게 한 행동은 조금 잔인했을지 모르나, 벨로나는 이번 일을 마지막으로 칼리스가 그의 감정을 모두 지우길 바랐다."
4983,
4984,
4985,
4986,[작품후기]
4987,"독자님들 : 아니,,, 얘가 정말 섭남 맞아요...? 취급이..."
4988,"아리아민 : 네, 맞긴해요. 존재가 희미해서 그렇지. 어차피 현재편에 고인인 네게 분량 따윈 없단다."
4989,원래 더 올릴 예정이었는데 그러면 업데이트가 너무 늦어질 것 같아 지금 올립니다! 드디어 칼리스 재등장!!! 벨로나 이야기를 쓰다보니 알리사가 보고 싶어요ㅠㅠㅠㅠ 리하이트도 좋지만 나는 이시르가 더 좋다 엉엉ㅠㅠㅠ
4990,동일인물이긴 하지만 동일인물 인듯 동일인물 아닌 동일인물 같은 동일인물인 너희...
4991,다음화는 내일 올라옵니다!
4992,^^^
4993,푸른 왕좌
4994,
4995,“방금 뭐라고 했어?”
4996,벨로나는 자신의 귀를 의심했다. 눈앞의 이 남자가 방금 전 한 말을 정말 제대로 들은 게 맞나? 그녀의 소망 때문에 그의 말을 왜곡한 건 아닐까?
4997,“여기 계속 머물러도 좋다고 했습니다.”
4998,다시 한 번 반복된 리하이트의 말에 얼굴을 환하게 펴던 벨로나는 재빨리 표정을 갈무리 했다. 이미 한 번 멍청한 행동을 보이고 만 그의 앞에서 또 다시 풀어지는 모습을 보이고 싶지 않았다.
4999,“왜 갑자기 마음이 바뀐 거야?”
5000,하지만 그것과는 별개로 이건 정말 묻고 싶었다. 대나무 마냥 흔들릴지언정 부러지지 않을 것만 같던 남자가 왜 갑자기 마음을 바꾼 걸까.
5001,“공주님께서 먼저 말씀하시지 않았습니까.”
5002,리하이트는 담담하게 대꾸했다.
5003,“제 위치에 자부심을 가져도 좋을 거라고. 그 말이 옳다 여겼습니다. 공주님께서 마을 사람들의 환심을 사는 것과 그들이 절 생각하는 마음은 별개니까요.”
5004,벨로나는 멍하니 눈을 깜박였다. 그에게 그 말을 한 게 정말 멍청한 행동이었다고 자책했는데 이제 보니 탁월한 선택이었던 모양이다. 벨로나는 말의 힘을 믿었지만 이번만큼 강하게 확신한 적은 없었다.
5005,"“단, 이것은 명심해주십시오. 공주님은 이제부터 이 마을을 벗어나셔서는 안 됩니다. 공주님을 의심해서라기 보단, 혹여나 공주님이 밖에 나갔다가 왕태자의 사람과 마주치게 되면 벌어질 일을 염려해 하는 말입니다. 만약 피치 못할 사정으로 공주님께서 이곳을 나가게 된다면 공주님은 다시는 이곳에 발을 들일 수 없습니다.”"
5006,“물론이지.”
5007,"리하이트의 입장에선 지극히 당연한 결정이었다. 벨로나가 그였다고 해도, 똑같은 결정을 내렸을 것이다."
5008,벨로나는 이어질 말을 기다렸으나 그는 주저 하는 눈치였다. 한참 동안 침묵 속에 무언가를 고민하는 것 같던 리하이트가 나지막이 한숨을 내쉬었다.
5009,"“공주님께서도 우리 마을의 일원이 되셨으니, 알 권리가 있다고 생각합니다. 장로님들과도 공주님께 말씀드리는 방향으로 합의가 됐고요.”"
5010,"아, 뭔가 느낌이 왔다. 이건 반드시 들어야 하는 얘기였다."
5011,"“초반에 공주님께는 이곳은 그저 전쟁 부상자들이 모여 만든 마을이라 말했지만 실상은 조금 다릅니다. 전쟁 부상자들이 모여 마을을 형성한 것은 맞으나, 이곳은 마을보다는 반란군 기지에 가깝습니다.”"
5012,역시 그녀가 예상한 대로였다. 그녀의 표정을 살핀 리하이트는 한숨을 내쉬며 계속해서 말을 이어갔다.
5013,"“무기도 인력도 협소하지만 애초에 왕위 찬탈이 목적이 아니기 때문에 상관없습니다. 이 반란이 끝나면 다들 이 세상 사람이 아니리란 것도 이미 알고 있습니다. 다만 저희가 바라는 건 저희가 일으킨 불꽃이 더 큰 화력을 불러일으키는 것입니다. 우리가 봉기하는 이유는, 현 왕실의 무자비한 징용과 세금 착취 때문입니다. 저희의 반란으로 인해 최소한 국경에서 벌어지고 있는 전쟁이라도 멈추게 된다면 저희는 그것으로 족하다 생각합니다. 최소한 이 마을 사람들 같은 희생자들이 더는 나오지 않을 테니까요. 세금 착취와 같은 문제는 저희의 희생 이후 남은 사람들이 해결해 주리라는 막연한 희망을 품고 있습니다.”"
5014,"리하이트의 말이 길게 이어지면 이어질수록 벨로나는 숙연해졌다. 그녀가 왕위 찬탈을 꿈꾸는 이유도 그와 같은 이유 때문이었지만 사실 야욕의 이유가 더 컸다. 창녀의 자식, 그것도 계집이라는 이유로 그녀를 비웃었던 모두의 코를 납작하게 눌려주기 위해서, 그것이 그녀를 움직이는 더 큰 힘이었다."
5015,"하지만 리하이트는 현실적인 문제를 이야기 하고 있었다. 그래, 벨로나에게는 남 일이나 다름없는 현 왕의 악행들이 이들에게는 현실이었다."
5016,"벨로나는 혀로 입술을 축였다. 그들이 꿈꾸는 반란이 끝나면 다들 이 세상 사람이 아니리란 걸 알고 있다고……. 그녀는 그 말이 끔찍하다 생각했지만 동시에 틀린 말이 아니라는 걸 알았다. 이 마을의 청년 인구는 끽해야 80명이 조금 넘어 보였다. 그 숫자로 왕궁에 갔다간 궁 입구를 제대로 밟아보기도 전에 모조리 제거 당할 것이다. 궁의 기사들이 제 아무리 기강이 약하다곤 하나, 그들은 제대로 훈련받은 군인들이었고 반란군들은 아니었다."
5017,하지만 이들이 그녀의 군대와 손을 맞잡는다면 이들의 희생도 절반으로 줄일 수 있을 것이다. 애초에 희생 없는 싸움은 불가능 했지만 그 확률을 절반으로 줄일 수만 있다면…….
5018,“그런데…….”
5019,골똘히 생각에 잠긴 벨로나의 얼굴을 의아하게 바라보던 리하이트가 고개를 갸웃했다.
5020,“몸이 안 좋습니까? 안색이 좋지 않은데.”
5021,아까처럼 식은땀이 나는 정도는 아니라 괜찮아 보일 줄 알았는데 아니었던 모양이다. 벨로나는 고개를 끄덕였다.
5022,“월경 중이야.”
5023,아무렇지 않게 내뱉은 그녀의 말에 리하이트는 인상을 찌푸렸다.
5024,"“월경통은 약을 먹어야 낫는다던데, 어떻게 만드는지 알고 계시면 약초를 좀 구해다 드리겠습니다.”"
5025,그의 대꾸에 벨로나는 느리게 눈을 깜박였다. 이 반응은 제법 신선했다. 그녀가 이런 식으로 남들 앞에 떳떳하게 얘기할 때면 모두들 그걸 왜 아무렇지 않게 얘기 하냐며 면박을 주곤 했다. 아니면 칼리스처럼 부끄러워한다던가.
5026,“됐어. 하루 정도 앓고 나면 나아. 게다가 난 그리 심한 편도 아니야.”
5027,그렇게 말하며 벨로나는 생리를 할 때면 번번이 정신을 잃고 쓰러지곤 했던 로제타를 떠올렸다. 그녀는 벨로나를 볼 때마다 먼저 시비를 걸어댔지만 그 기간만큼은 예외였다. 생리 기간의 로제타는 벨로나를 향해 입을 나불댈 정신조차 없었던 것이다. 그리고 그 기간만큼은 벨로나도 그녀를 약 올리는 짓은 하지 않았다.
5028,지금 생각하면 참 우스운 일이지. 평소에는 잘만 으르렁 대다가 서로의 고통을 공감한다는 이유로 잠깐 동안 휴전한다는 게.
5029,"“공주님, 대장님!”"
5030,멀리서 들려온 익숙한 목소리에 두 사람의 고개가 동시에 돌아갔다. 숨을 헐떡이며 두 사람의 앞에 멈춰선 폴이 그들의 옷자락을 잡아끌었다.
5031,“장로님이 빨리 공터로 와 달래요.”
5032,폴이 다급하게 말했다.
5033,“공주님의 호위기사라는 사람이 왔어요.”
5034,딱 적절한 타이밍이었다.
5035,리하이트가 그녀를 돌아보는 느낌에 벨로나는 얼굴 가득 영문을 모르겠다는 표정을 지어보였다. 리하이트가 칼로스에 대한 의심을 풀면 반란에 대한 이야기를 제대로 나눠봐야겠다는 생각이 들었다.
5036,“누군지 짐작 가는 이가 있습니까?”
5037,“물론이지. 내 호위 기사는 하나 밖에 없어.”
5038,“믿을 만한 자입니까?”
5039,“내 목숨을 내놓아도 좋을 만큼.”
5040,그녀의 대꾸에 리하이트의 눈썹이 포물선을 그렸다가 내려왔다.
5041,“앞장서겠습니다. 따라오십시오.”
5042,벨로나는 잠자코 고개를 끄덕였다. 숨을 헐떡거리며 그들의 뒤를 쫓아오던 폴의 걸음이 조금 느려진 느낌이 나 벨로나는 폴의 속도에 걸음을 맞춰 걷기 시작했다. 그런 벨로나를 올려다본 폴이 짧은 웃음소리를 냈다.
5043,아까보다 한층 신이 나 보이는 폴을 향해 부드럽게 미소 지은 벨로나는 리하이트에게 들리지 않을 정도의 목소리로 입을 열었다.
5044,"“폴, 보석을 훔친 이유를 아버지께도 말하지 않았다며? 혹시 내게만 살짝 말해줄 수 있니?”"
5045,"딱히 대답을 기대한 물음은 아니었다. 이 어린 아이가 침묵을 어색하게 여길까, 노파심에 던진 물음이었다."
5046,하지만 예상 밖에 폴은 그녀가 질문해 주어 기쁘다는 표정을 지어 보였다.
5047,“공주님한테만 말해줄게요.”
