,0
3415,"“앞으로 휘아르를 겨울 성의 일족이 아니라며 음해하는 자들을 처단하고 벌을 줄 것이며, 레사휘와 함께 반려의 자리를 겨룰 수 있는 자격을 준다. 푸른 눈이 말해주듯이 그는 확실한 겨울 성의 혈통이니까.”"
3416,내 말에 모두가 무릎을 굽히고 고개를 숙였다.
3417,그리고 휘아르가 말없이 날 바라봤다.
3418,"이것이 비록 대결에서 지게 된 순간 사라져버릴 신기루 같은 평화일지라도 지금 이 순간, 눈이 녹아 호수가 된 것처럼 마음이 한없이 잔잔했다."
3419,
3420,
3421,
3422,[작품후기]
3423,실은 기사들의 이름은 진짜 아서왕과 원탁의 기사 12인의 이름에서 몇몇 차용했습니다..
3424,"케이는 세이로, 모드레드는 레만으로, 펠리노어는 노어로, 제레인트는 인트로"
3425,나머지는 입에 굴리는 대로 나왔지만..그렇다고 저 위의 인물들이 주조연이라는 건 아닙니다.. ;ㅁ; 원탁의 기사니까 그냥 원탁의 기사에서...
3426,솔직히 아벨린 이라는 이름이 제일 마음에 드는데 하필 신경질쟁이 할배가 가져가다니.. ㄱ-
3427,읽어주셔서 감사합니다~ ^0^/
3428,그리고 멋진 표지를 주신 담찬 님 감사합니다~ 얼음이 반짝반짝 하고 멋있습니다 +_+
3429,^^^
3430,4. 나베란
3431,
3432,*
3433,"그래, 너는 어느 곳에서도 아름답지."
3434,그래서 나는 아득한 마지막을 떠올린다.
3435,그 순간에도 네가 아름다울까 봐.
3436,*
3437,"응접실에 단둘이 남게 되자, 그는 허기라도 진 사람처럼 허겁지겁 품 안으로 붙잡아 끌어안았다. 살갗을 파고들 정도로 새하얗게 질렸던 손으로 가슴이 짓눌릴 만큼 등을 감쌌다. 그러는 바람에 눌림 가슴이 답답할 정도였다."
3438,그러나 밀어낼 수가 없었다.
3439,끌어안긴 채 맞닿은 가슴이 겨울의 눈보라에 휘말린 것처럼 와들와들 떨고 있었다. 마치 처음 빛이라도 본 사람처럼 그는 필사적으로 날 안아도 부족하다는 것처럼 힘을 줬다.
3440,“아이샤…”
3441,그가 내 목에 고개를 파묻고 나서야 겨우 숨을 내쉬듯 내 이름을 불렀다.
3442,“…”
3443,"평소와는 달랐다. 귓가에 선명하게 들리는, 분명하게 들리는 내 이름인데 아무런 대답을 할 수가 없었다. 기분이 이상했다."
3444,“아이샤…”
3445,"연거푸 부르는 목소리는 마치 마법 같았다. 그가 내 이름을 부를 때마다, 오목하게 들어간 가슴 중앙이 마구 아려서 혹여 부서지지는 않을까 덜컥 겁이 날 정도였다. 목에 닿은 그의 숨결이 평소처럼 차갑지 않았다."
3446,열병에라도 걸린 것처럼 더웠다.
3447,"그리고 그 순간, 그가 내 목에 입을 맞췄다."
3448,“…!”
3449,와르르 가슴 중앙의 뭔가가 무너진다. 참을 수 없어 손을 뻗어 그의 가슴을 세게 밀어냈다. 처음이 아니었는데 그때와는 달랐다.
3450,"뭔가가, 참을 수가 없었다."
3451,“아이샤.”
3452,그의 입술이 닿았던 목을 한 손으로 누르며 고개를 내저었다. 그러나 휘아르가 다가와 베일을 잡아당겼다.
3453,“아.”
3454,베일을 잡아당기느라 슬쩍 손이 닿은 볼이 뜨거웠다. 베일이 바닥으로 떨어지고 그가 내 손을 붙잡았다. 힘이 잔뜩 들어간 것도 아닌데 이상하게 뿌리칠 수가 없었다. 어찌하지 못하고 고개를 내리자 그가 간질이듯 손가락으로 볼과 턱을 매만지더니 자신을 바라보도록 들어 올렸다.
3455,“아이샤.”
3456,또다.
3457,"그가 내 이름을 부를 때마다 가슴 중앙의 안쪽이 아린다. 콕콕 쑤시다가, 뭉툭한 뭔가가 은근히 비벼지는 것 같아서 붙잡힌 손을 빼내어 문지르고 싶었다."
3458,참을 수 없어 입술을 깨물었다.
3459,“상처 내지 마.”
3460,"가늘지만, 남자다운 커다란 손이 살살 달래듯 깨문 입술을 문질렀다. 마치 뭔가를 바라는 것처럼 반복되는 행동에 저번 일이 떠올랐다. 아무래도 여기서 멈춰야 할 것 같아서 얼굴을 굳히며 그를 향해 입을 열었다."
3461,겨울 성의 일족이라기엔 짙은 푸른색의 눈동자가 미소조차 지운 채 날 보고 있었다. 그의 저런 얼굴은 낯설었다. 더군다나 그의 눈에 오롯이 담긴 내가 부담스럽고 무거워 차마 말이 나오지 않았다.
3462,그러나 이내 그의 행동으로 인해 숨이 멎을 만큼 놀랐다.
3463,벌어진 틈으로 들어간 손가락이 혀에 닿았다. 겨우 정신을 차리며 입을 다물기도 전에 그가 손을 빼내었다. 그리고 그 손가락을 자신의 입에 집어넣었다. 은근하게 핥는 눈빛이 몸을 감싸는 것 같았다.
3464,그의 시선이 날 향하자 평소처럼 움직이고 말할 수 없었다. 사냥당한 짐승처럼 그저 숨을 몰아쉬었다.
3465,내가 피하지 않자 그가 손을 뻗어 볼을 감쌌다.
3466,“뺏기지 않아.”
3467,고개를 숙여 입을 맞췄다. 전과는 달랐다. 입술이 닿은 채로 그가 혀로 핥으며 쓸어내렸다. 이런 입맞춤을 받은 적은 없었다. 입술이 떨어져도 놀라 얼음처럼 굳었다.
3468,“무조건 이겨. 너를 뺏기지 않을 거야.”
3469,다짐이라도 하듯이.
3470,그는 혼란스러워하는 내 눈가와 볼에 가볍게 입을 맞췄다.
3471,"“그러니 무서워하지 마, 아이샤. 나는 널 아프게 하고 싶지 않아.”"
3472,그가 멋쩍게 웃으며 나에게서 손을 뗐다.
3473,"마치, 조금 전에 했던 행위가 모두 아무것도 아니었다는 것처럼. 그러나 날 바라보는 그의 눈은 짙었다."
3474,내가 빤히 바라보자 그가 당황하며 눈을 손바닥으로 가렸다.
3475,"“안 돼, 보지 마. 지금은 안 돼.”"
3476,"뭔가를 염려하는 것처럼 그가 눈을 가리자 순간 속에 짜증이 났다. 웃지도 못하는 얼음이되, 아직 완전하게 언 얼음은 아니었다. 그럼에도 얼음과 가장 가까운 나였다."
3477,이렇게 불처럼 이는 감정이 생소했다.
3478,손을 뻗었다. 닮았는데 이상하게 계속 보고 싶었다. 눈을 가린 휘아르의 손목을 붙잡자 그가 한숨을 내쉬었다.
3479,“왜?”
3480,“너는 그만큼…”
3481,그가 눈을 가린 채 머뭇거리며 말끝을 흐렸다. 그의 손을 붙잡아 아래로 내렸다.
3482,“…”
3483,"눈앞에 드러난 눈동자는 더는 청명한 푸른색이, 어느 때고 깨끗하기만 한 색이 아니었다."
3484,금색으로 빛나는 눈동자가 더는 감정을 속이지 못하고 오롯이 내비치며 날 바라보고 있었다.
3485,그의 본능.
3486,안에 숨겨진 내면을 내비치는 눈동자.
3487,이전엔 쉽게 알아채지 못하는 게 당연했다. 혼혈이기에 바꿀 수 있는 눈동자 색이지만 본래의 색은 금색이었다. 푸른 색은 진실이되 위장이었다. 마법을 쓸 때도 나타나는 금색 눈동자는 본래의 모습이기에 감정까지 감출 수 없었다.
3488,“…참지 못하게 하니까.”
3489,그가 하려다 머뭇거린 말이었다. 금빛으로 빛나는 눈동자가 빼곡하게 날 담으며 말했다. 왜 감추려 했는지 알겠다.
3490,"저 눈은, 레사휘의 눈과 닮았다."
3491,사내의 눈.
3492,내가 그가 숨기려 한 본성을 들추었다.
3493,“널 갖고 싶으니까.”
3494,여자를 갖고자 하는 눈빛이었다. 내가 불에라도 덴 듯 손을 떼자 그가 그런 눈빛을 지우며 처량한 표정을 지었다.
3495,“이럴까 봐 감춘 거야.”
3496,탓하는 말투와는 다르게 그가 미안하다는 태도로 무릎을 굽혀 몸을 낮췄다. 내가 자신을 바라보는 게 편하도록. 위가 아닌 아래로.
3497,그리고 눈동자 색도 어느새 푸른색으로 돌아와 있었다.
3498,“네가 싫다고 하면 안 해.”
3499,그가 진심을 담아 말한다.
3500,그 목소리에 뭉근하게 가슴이 아린다. 손으로 오목하게 파인 가슴의 가운데를 내리눌렀다. 그래도 뭔가 답답하고 아프다.
3501,그의 눈을 보며 다른 쪽 손을 뻗었다.
3502,몸을 낮춰서 쉽게 얼굴에 손이 닿았다. 가슴 안쪽이 뻐근하다. 그런데 싫지 않다. 내 손길에 그가 눈을 나른하게 한 채 날 바라봤다.
3503,긴 속눈썹을 매만지다가 날렵한 콧대에 손가락이 슬쩍 닿자 그가 설핏 웃었다. 눈꼬리가 새의 꽁지깃처럼 휘었다. 오른쪽 볼을 쓸어내리며 왼쪽 볼로 넘어가려 하자 그 아래에 자리한 입술에 손가락이 닿았다.
3504,손가락에 그가 입 맞췄다.
3505,더는 웃음소리가 나오지 않았다. 그가 침음성을 삼키며 날 바라봤다.
3506,"그의 눈동자가 금색으로 변했다고 생각한 순간, 그가 단숨에 허리를 끌어안아 품 안으로 감쌌다. 그가 굶주린 사람처럼 입술을 허겁지겁 닿으며 집어삼키듯이 입을 맞췄다. 그러나 그것만으로는 부족하다는 것처럼 입술을 깨물며 벌어진 틈으로 혀를 집어넣었다."
3507,“…읏!”
3508,당황해 고개를 움직이려 하자 그가 한 손으로 볼과 턱을 감싸 벗어나지 못하도록 했다. 온전하게 그에게 닿게 했다. 맞닿은 가슴이 아리는 것을 넘어 팽창할 것처럼 부풀어 올랐다. 그의 숨결이 입안에 가득 차올랐다.
3509,숨이 차고 답답해 세차게 그를 밀어냈으나 그는 결코 피하게 두지 않았다. 잠깐씩 입술이 떨어질 때마다 숨을 불어 넣었다. 그리곤 이내 언제 떨어졌냐는 것처럼 멋대로 들어온 혀가 몇 번이나 입안을 탐하고 또 탐했다.
3510,맞닿은 입술이 떨어지고 그가 위에서 날 내려 봤다.
3511,언제부터인지 알 수도 없을 만큼 몰아붙인 탓에 정신을 차렸을 때에는 이미 응접실의 카펫 위에 누운 채였다. 거기다 휘아르가 내 몸 위에 타고 올라가 있었다.
3512,“…”
3513,"겨우 흐릿한 눈을 반듯하게 뜨자, 그가 얼굴을 붉게 물든 채 당황했다. 새하얀 눈과도 같은 얼굴이 붉어지는 게 신기할 정도였다."
3514,“내가…!”
3515,그가 다급히 몸을 일으켰다. 그리곤 잔뜩 젖은 입술 주변을 소맷자락으로 다급히 닦아냈다. 눈앞에 보이는 그의 입술이 그가 심장을 꿰뚫어 만든 진짜 노아의 씨앗만큼이나 붉었다.
3516,“아이샤?”
3517,아무런 말도 하지 않고 묵묵히 누워있기만 하자 휘아르가 놀라 날 불렀다. 뭉근하게 비벼지는 통증에 숨을 내뱉었다.
3518,신기하게도 입 밖으로 내쉰 숨이 더웠다.
3519,그의 열기가 입안으로 옮아간 것처럼.
3520,"“내가 잘못했어. 미안해. 너는 이런 거 원하지 않을 텐데. 내가, 내가 미쳤어. 미친놈이야. 너무 좋아서…으, 아냐. 내가 발정 난 미친놈이야. 날 때려. 응? 걷어차도 돼. 발로 차. 밟아.”"
3521,“…않았어.”
3522,“응?”
3523,가슴이 더욱더 저릿하다.
3524,이러다 안에 든 얼음이 깨질 정도로.
3525,"화를 내지도, 때리지도 않고 묵묵히 바닥에 누워 있는 날 휘아르가 의아한 눈으로 바라봤다. 그의 시선에 슬그머니 눈을 피했다."
3526,“싫지 않았어.”
3527,“…”
3528,"그가 믿지 못하겠는지 말이 없었다. 하지만 사실이었다. 레사휘와는 달랐다. 싫지 않았다. 오히려, 뭉근하게 비벼지는 통증이 실은 쾌감이라는 것을 알아챌 정도로."
3529,"끌어안는 손도, 맞닿은 입술도 싫지 않았다."
3530,“…정말로?”
3531,그가 조심스레 카펫 위에 흐트러진 내 머리카락을 쓸어내리며 물었다. 시선을 돌리자 그가 날 바라보고 있었다.
3532,저 눈 앞에서 거짓을 말하고 싶지 않았다.
3533,“그래.”
3534,내 대답에 그가 손을 뻗어 내 머리카락을 붙잡아 입을 맞췄다. 그리고 고개를 숙여 부풀어 오른 입술에 가볍게 입을 맞췄다.
3535,“미친놈이어도 좋아.”
3536,대답 대신 눈만을 바라봤다.
3537,“너를 갖고 싶어.”
3538,"이제껏 수도 없이 말했던 말이 아닌, 사내로서의 욕망을 담은 말이었다. 덜컥 겁이 날 정도로 휘아르의 눈빛은 진지했고 날 원하고 있었다."
3539,그 눈빛에 겁이 나 눈을 피하자 그가 작게 웃음소리를 냈다. 완곡한 거절이라고 생각했을 것이다. 그는 안타까운 손길로 내 볼을 매만졌다.
3540,“알아. 나도 네가 싫은 건 싫어. 그러니 아프게 하지 않을 거야.”
3541,그리고 일어서더니 내 손을 붙잡아 일어나는 걸 도와줬다. 바닥에 떨어뜨린 베일도 주워 먼지라도 묻지 않게 탈탈 털고는 내 머리 위에 씌웠다.
3542,다시금 드리워진 검은 장막에 뭔가 숨이 트인다.
3543,순수한 어린아이.
3544,"그러나 그 어린아이도 결국은 남자고 제가 원하는 여자를 가지려고 손을 뻗을 때도 있다. 더욱이, 휘아르는 어린아이가 아니다."
3545,그의 오롯이 날 담은 눈을 보기가 힘들었다.
3546,하지만—
3547,손을 뻗어 먼저 문가로 걸어가는 그를 붙잡았다.
3548,“휘아르.”
3549,“응?”
3550,마치 이제껏 아무런 일도 일어나지 않았던 것처럼 그가 웃으며 날 돌아봤다.
3551,“레사휘에게서 이겨.”
3552,"“응, 그럴 거야. 걱정 마.”"
3553,내 말이 걱정으로 들렸는지 그가 자신만만하게 말했다.
3554,“그래서 날 가져.”
3555,“…!”
3556,"“너에게라면 좋아. 하지만 레사휘는 아냐. 네가 이기지 못한다면, 나는 나를 포기하겠어. 그에게 더럽혀질 바엔 차라리 내 손으로…”"
3557,“절대로!”
3558,그가 내 말을 자르며 으르렁거리듯 날 안았다.
3559,"“네가 그놈한테 더럽혀지게 하지 않아. 아이샤. 아아, 나의 아가씨. 나는 이겨. 이길 거야. 설사, 괴물이 돼도 좋아. 나는 너를 가질 거야. 그러니 너도 날 가져 줘.”"
3560,그가 팔을 풀어내며 베일을 들어 올렸다. 그리고 부풀어 오른 입술을 쓰다듬었다. 그는 더는 급하지 않았다. 이번에는 아프지 않게 조심스럽게 입을 맞췄다.
3561,
3562,
3563,
3564,[작품후기]
3565,아..;ㅁ;
3566,퇴고는..미루리라..
3567,^^^
3568,4. 나베란
3569,
3570,*
3571,방 안에 앉아 가만히 눈을 감았다가 이내 조심스레 손으로 입술을 매만졌다. 어젯밤까지만 해도 살짝 부풀어 올라 따끔따끔하던 것이 이젠 흔적조차 남지 않았다. 끌어안고 입을 맞춘 게 처음이 아니었다.
3572,하지만 이건 달랐다.
3573,떠올릴 때마다 가슴 안쪽이 뭉근하게 답답해서 문지르지 않으면 자꾸 두근거리는 이것. 싫지 않았다. 레사휘처럼 떠오를 때마다 강한 혐오감과 질척거리는 기분을 느끼게 하지 않는다. 같은 사내인데 상대가 다르다고 감정까지 달랐다.
3574,언제부터 그가 나를 만지는 게 싫지 않았을까.
3575,보통의 위그노드 여자라면 부모가 정해준 반려를 만나 혼인하고 평생을 산다. 나 역시 그러려고 했다. 하지만 난 그걸 거부했다. 그래서 더 모르겠다.
3576,이 감정은 필요에 의한 욕구일까.
3577,아니면 내가 정말로 그를 바라는 사랑일까.
3578,"받은 적도, 준 적도 없는 것이기에 어렵고 생소하다."
3579,"그때, 문을 두드리는 소리에 베일을 정리했다."
3580,"“아이샤 님, 베넨입니다.”"
3581,“들어와.”
3582,"베넨이 문을 열고 쟁반 위에 놓인 편지를 내게 내밀었다. 보자마자 눈살을 찌푸렸다. 만약, 내 표정을 베넨이 봤다면 왜 그러나 싶을 것이다."
3583,베넨이 가져온 편지는 은쟁반이 반짝일 정도로 화려하고 세상에서 가장 귀한 금을 썼다.
3584,"선명한 붉은 바탕에 금가루를 뿌린 편지는 이브실라의 연회 때나 입을 법한 드레스처럼 화려하기 그지없었는데, 편지는 그에 그치지 않고 밀랍 대신 금으로 녹인 인장이 거대하게 찍혀있었다."
3585,“실로이에서 보냈습니다.”
3586,굳이 베넨이 말하지 않아도 알 수 있었다.
3587,"겉봉에 아무것도 쓰여 있지 않지만, 고작 편지에 이만큼의 금을 쓸 정도면 답이 나온다."
3588,"금은 대지에서 나지 않는다. 그런 금을 이렇게 남용이라 말해도 좋을 만큼 쓰는 사람은 오로지 황금의 일족, 실로이의 왕족뿐이다."
3589,"그것도 이렇게 거대하게 인장을 찍을 만큼 금을 쓰는 건, 직계 왕족일 터. 저번에도 받아본 편지기에 익히 누군지 알 수 있다."
3590,편지를 손으로 집어 들었다.
3591,"“아이샤 님, 답장을 기다릴까요?”"
3592,손에 쥔 편지를 내려보며 고개를 저었다.
3593,"“아니, 이 무례한 자에겐 더는 의미가 없다.”"
3594,"답장은 이미 지난번에 확실하게 거절의 뜻을 담아 보냈다. 그럼에도 불구하고 이렇게 더 보란 듯이 화려하게 보낸 걸 보면 답은 뻔하다,"
3595,그 거절을 받아들이지 않겠다는 거겠지.
3596,굳이 읽지 않아도 훤히 드러난 욕심에 짜증이 인다. 손을 흔들어 베넨을 내보냈다.
3597,‘단호하게 거절했건만.’
3598,"손으로 편지 겉봉을 쓸자 손가락에 반짝거리는 금가루가 묻어난다. 금을 녹인 인장의 크기 역시 지난번보다 컸다. 내 거절을 받아들이지 않겠다는 직설적인 표현이었고, 자신의 힘과 권좌에 대한 가까움을 나타낸 오만함이었다."
3599,"금을 많이 가지고 있다는 건, 돈이 많다는 게 아니었다. 금은 값을 매길 수도 없을 만큼, 돈으로 살 수 있는 게 아니었다."
3600,"아무리 대부호라 할지라도 얻을 수 없는 게 있다면 그건, 마음이 아니라 금이다."
3601,"금은 대지에서 얻는 게 아닌, 태양의 일족, 황금의 일족이라 불리는 실로이의 왕족에게서만 구할 수 있다. 그것이 어떤 방식이고, 어떤 식으로 얻게 되는지는 아무도 모르나 서적에 적힐 만큼 확실한 건, 금을 많이 가진다는 건 곧 물려받은 신의 힘이 강하다는 것을 뜻했다."
3602,"그 옛날, 아시네헤의 쌍둥이 오라비인 아스헤가 태양을 녹여 황금을 만들었다는 전설처럼."
3603,실로이는 아스헤의 자손들이 사는 땅이다.
3604,"아시네헤는 인간을 싫어해 얼음장벽을 쌓아 자신과 얼음 인형들만이 사는 네헤베를 만들었지만, 아스헤는 달랐다. 인간을 사랑해 스스로 신의 이름을 버리고 지상으로 내려가 인간과 혼인하고 대지에 잠들었다."
3605,"그래서 황금은, 신의 보석이라 불리기도 하지만 아무도 그것의 정체를 모른다. 오로지 실로이의 왕족을 제외하고."
3606,이 마음에 들지 않는 편지에 굳이 레터 나이프를 쓰고 싶은 마음도 없어 죽 찢어 열었다. 얼마나 금을 써댄 건지 겉봉을 찢자 허공에서 바닥으로 금가루가 반짝이며 떨어졌다.
3607,편지를 읽으며 미간을 찌푸렸다.
3608,“감히.”
3609,와락 편지를 구겼다. 분해서 입 밖으로 소리가 나올 정도였다.
3610,황금으로도 부족해 얼음을 탐내려 하다니.
3611,아무리 실로이의 왕족이라 할지라도 위그노드의 겨울 성 일족에게 함부로 대할 수 없다. 이것은 아주 오래전부터 위그노드의 겨울 민족이 이 땅을 벗어나지 않겠다는 긍지와 맹세에 대한 정당한 예우였다.
3612,그러나 이 자는 그 약속을 벌써 두 번이나 어겼다.
3613,처음은 권좌에 대한 욕심으로 눈이 어두운 거라 생각하며 그 어리석음을 딱하게 여겼다. 그러나 두 번째는 다르다.
3614,그는 감히 위그노드를 발아래로 보고 있다.
3615,"“감히, 위그노드를 어찌 보고.”"
3616,테이블 옆에 놓은 책장에 다가갔다. 열쇠로 잠근 서랍을 열자 이것과 같은 편지가 나온다. 분해하며 서랍 안에 든 편지를 꺼내 찢어버렸다. 금이 아무리 귀하다 할지라도 위그노드에서 금은 한낱 쓸모없는 돌일 뿐이다. 찢어버린 편지를 놋쇠 화로 안에 넣어 불쏘시개로 만들었다.
3617,"모두가 가지길 선망하는 금이지만, 나는 저 금에서 피 맛이 난다는 것을 안다."
3618,"편지가 불에 탈 때까지 그것을 지켜본 후, 서둘러 방 밖을 나섰다."
3619,*
3620,"문이 열리자 그가 의외라는 얼굴을 했다. 옆으로 비켜서며 들어오라는 말에 거절하려는 찰나에, 그가 비켜준 틈으로 의자에 앉아 있는 나베란이 보였다."
3621,“시종들도 지나다니는데 밖에서 얘기할 셈이야? 어차피 나베란도 있으니 들어와.”
3622,"그는 아무 짓도 하지 않겠다는 의미로 말 한 거겠지만, 나는 레사휘를 잘 알았다. 방 안에 나베란이 없었어도 그는 더는 날 건드리지 않을 것이다."
3623,휘아르에게서 이겨 다시 나의 반려가 될 거라 확신하고 있으니까.
3624,오히려 내가 머뭇거리는 건 나베란 때문이었다. 내가 지금 할 얘기를 나베란이 듣길 원하지 않았다.
3625,"“아이샤, 무슨 일 있어?”"
3626,하지만 나베란이 의자에서 일어나 문 앞에 선 내게 가까이 다가왔다. 별수 없이 방 안에 발을 들이밀었다.
3627,간단히 할 말만 하고 갈 예정이었는데 어려워졌음에 미간을 살짝 찌푸렸다.
3628,“성의 주인께서 대체 이 기사의 방에는 무슨 일이지?”
3629,"나베란의 맞은편에 앉자마자 옆에 선 레사휘가 비아냥을 담아 물었다. 나베란의 미간이 설핏 일그러졌지만, 못 본 척했다."
3630,“시간과 장소는 네가 정하기로 했으니까. 언제로 할 거지?”
3631,“급할 게 뭐 있지? 어차피 네 성인식은 내년이잖아.”
3632,나베란이 앉은 의자에 등을 살짝 기대며 레사휘가 대수롭지 않게 말했다.
3633,“급할 건 없지만 그렇다고 무작정 미룰 수도 없는 일이니까. 언제까지 질질 끌 셈이야?”
3634,그가 내 말에 마뜩잖은 표정을 지었지만 이내 지워버렸다.
3635,“확실히 네 말대로 마냥 미룰 일은 아니지.”
3636,"나베란이 옆에 있어서인지 레사휘의 말투 역시 평소와는 다르게 고분고분했다. 위화감은 없었다. 그는 원래 제 누이동생 옆에선 늘 다정했고, 차분했다."
3637,“원탁의 기사들과 상의한 뒤에…”
3638,“아니. 그들과 굳이 상의할 필요가 뭐 있지? 넌 더 이상 내 반려가 아니니 그들의 주인도 아냐.”
3639,대뜸 자르는 말에 레사휘의 미간이 잘게 일그러졌다.
3640,“나보고 결정하라고 한 거 아니었나?”
3641,"“맞아. 하지만 시기를 늦추지는 말란 말이야. 봄은 짧아. 관측자들이 예상하기도 전에 겨울이 왔듯이, 또 언제 겨울이 올지 예상하지 못해. 이런 일로 시간을 보낼 수는 없어.”"
3642,레사휘의 눈이 날 살폈다.
3643,"우리는 이 성에서 십 년이 가까운 시간을 함께 보냈다. 그것도 평생을 함께할 반려라는 이름으로. 내가 그를 잘 알듯, 그도 날 잘 알았다."
3644,“겨울이 오기 전에 끝내야 하는 이유가 있군.”
3645,그가 생각해야 할 답이기에 굳이 대답하진 않았다.
3646,"위험을 무릅쓰고 토벌대가 얼음 봉우리까지 나아갔기에 창고에 식량은 넘쳐났고, 얼음 가시나무 역시 뿌리를 뻗어 ‘눈 여우’를 막는다. 그리고 토벌대가 내려오면서 영지 내 남아있는 ‘눈 여우’ 도 소탕했다."
3647,이브실라처럼 땅에 씨를 뿌리고 거두는 농사를 짓는 게 아니라서 지금 당장 겨울이 온다 할지라도 더는 아쉬울 게 없는 시기였다.
3648,하지만 내겐 아니었다.
3649,"나는 아직 해결해야 할 일이 남아 있었고, 이대로 겨울이 와 꼼짝없이 한 해를 보낼 수는 없었다. 다음 봄이 올 땐, 갓 스무 살이 되는 위그노드의 여자들은 신분 고하를 막론하고 부모가 정해준 반려와 혼인한다."
3650,"그것은 아무리 성의 주인이라 자처하는 나라도 벗어나지 못하며, 설사 약혼자가 없는 여자라 할지라도 달라지지 않는다. 짧은 봄의 시기에 위그노드의 남자와 혼인한다."
3651,베일 너머 나베란을 바라봤다.
3652,이브실라는 다르다.
3653,"혼인의 시기도, 혼인할 상대도 정해져 있지 않다. 신분의 고하는 있어도 신분에 대한 벽은 없다. 사시사철 풍요로운 계절의 땅은 위그노드의 사내들처럼 차갑지도, 여자를 자신이 잡은 사냥감으로 여기지도 않는다."
3654,"온화하고 너그러운 계절처럼 가슴에 얼음이 아닌, 미풍을 품고 있는 사람들이 많다. 양친이 없는 나베란의 혼약자는 본래라면 레사휘가 정하겠지만, 내가 이긴다면 다르다."
3655,나는 그녀를 그곳으로 보내고 싶다.
3656,"본래라면, 내가 운명에 순응하듯이 나베란 역시 그리 살아야 한다 생각했다. 그러나 나는 순응하길 거절했고, 우리의 미래는 달라졌다. 내가 달라졌으면 나베란 역시 달라져야 한다. 그녀까지 얼음에 묶여 있을 필요 없다."
3657,더욱이.
3658,불태운 편지를 생각하자 속에 잘게 분노가 치민다.
3659,머리가 좋은 만큼 눈치까지 빠른 레사휘가 예전에 내가 했던 말 중 하나를 떠올렸는지 눈살을 찌푸렸다.
3660,“그렇군. 겨울이 오면 위그노드를 벗어나지 못하니까.”
3661,새파랗게 날이 선 레사휘의 말에 옆에 앉은 나베란의 몸이 움찔했다. 그를 노려보다 시선을 돌려 나베란을 바라봤다. 보아하니 내가 이겼을 때의 조건으로 나베란을 이브실라로 보낸다는 것을 아직 전하지는 않은 모양인 것 같았다.
3662,"하긴, 자기가 이길 거라 자신만만해하는데 질 때의 조건을 굳이 말할 필요 없을 테니까. 나베란 역시 조금 날카로워진 우리의 대화에 움찔했던 것뿐이었다."
3663,남은 건 시간이다.
3664,"겨울이 오기 전, 실로이의 오만한 편지의 주인이 오는 것이 더 빠를지, 대결을 끝내고 나베란이 이브실라로 떠나는 것이 더 빠를지."
3665,"“좋아, 어차피 내가 이길 대결. 늦던, 빠르던 상관없지. 내일 성의 사람들과 영지 내 백성들에게 정당한 성의 주인을 가리는 대결을 한다고 선언하겠어. 날짜는 삼일 뒤, 정오에 치를 거야. 장소는 그날 알려주지. 대결할 종목도.”"
3666,‘정오’라는 말에 속에서 바람 빠진 소리가 나오려는 것을 가까스로 참았다.
3667,‘눈치가 빨라.’
3668,"어미와 샤하웨는 낮에는 잘 움직이지 않았다. 그렇다고 그들이 본디 얼음이기에 태양을 피했다는 것은 아니었다. 샤하웨에게 듣기론 힘을 쓰는 것에 제약이 생길 뿐, 고통스럽거나 하는 건 아니라고 했다. 더욱이 이곳은 위그노드."
3669,"바다라는 광활한 호수가 있고, 사시사철 땀이 흐를 정도로 무더운 헤스티(Hestie)가 아니다. 하지만 본디 얼음. 그들은 낮의 더움보단 밤의 서늘함을 사랑했다."
3670,"""그 날을 기대하지.”"
3671,네가 어떤 표정을 지을지.
3672,더는 나눌 대화가 없기에 의자에서 몸을 뗐다. 그러자 나베란이 슬그머니 내 옷자락을 붙잡았다.
3673,걱정이 가득한 얼굴이었다.
3674,그녀의 입장을 알기에 손등을 가볍게 감쌌다가 떼고 일어났다.
3675,
3676,
3677,
3678,[작품후기]
3679,즐겁고 정다운 한가위 보내세요 ^^/
3680,저는 ... 추석에도 일합니다-_ㅠ 나도 집에 있고 싶다.....돈 벌기 싫다..ㅠㅠㅠ
3681,^^^
3682,4. 나베란
3683,
3684,*
3685,창밖에서 작게 두드리는 소리가 난 것 같아 고개를 돌아보자 검은 깃털 하나가 바람에 흔들리고 있었다. 그리고 이내 빠르게 창 아래로 떨어졌다.
3686,“왜? 거기 뭐가 있어?”
3687,나베란의 물음에 아무것도 없는 창밖을 보며 고개를 내저었다. 휘아르도 아니고 굳이 위험하게 내 방 창까지 올라올 사람은 없다.
3688,“아니.”
3689,아무래도 예민하게 신경을 쓰고 있는 탓에 잘못 들은 것 같았다. 열린 창으로 환호성과 기대에 찬 목소리들이 소란스럽게 들려오는데 그런 작은 소리를 들었을 리가 없다.
3690,“아무것도 없어.”
3691,"“그럼, 가자. 시작할 시간 다 되었어.”"
3692,레사휘가 바란 시간은 정오.
3693,"태양이 머무는 시간이 짧은 위그노드에서 가장 뜨거운 시간이었다. 또한, 얼음이 가장 빨리 녹아내리는 시간이기에 그의 의도를 알만했다. 하지만 야비하다는 생각보다는 그의 지나친 철저함에 경외감이 들 정도였다."
3694,뼈아프게 아시네헤의 일족에게 당했기 때문일까.
