,0
2064,""" 히힉. """
2065,그리고 웃었다.
2066,""" 떼히히힉! """
2067,또 웃었다.
2068,누군가 본다면 드디어 미친거냐며 한 소리 할 모습이었다. 하지만 루블라일은 거기에 한술 더 떠서 옆의 베개까지 끌어안고 으흫흐흐학학!!! 하고 크게 웃기 시작했다.
2069,""" 공작님 살았다! """
2070,작가새.. 아니 작가님 보이세요!? 내가 염병 작가님의 거지 같은 외전을 갈아엎었답니다! 보이세요!? 보이냐고!!! 내가 승리자다!!!!!!!!!! 루블라일은 포효하고 싶은 기분을 어찌저찌 억누르며 침대 위에서 데굴데굴 굴렀다. 아 공작님 무병장수 만수무강이다!!!!!!!
2071,""" 에히히히히히힉! """
2072,""" .... """
2073,""" 엇..... """
2074,"그리고 또 한번 희열의 웃음을 지었다가, 열린 방문 사이로 시종 맥과 눈이 딱 마주쳤다."
2075,""" ..... """
2076,""" ...... """
2077,달칵.
2078,루블라일은 조용히 문을 닫았다.
2079,*
2080,""" 에스티론 영애가 깨어나셨답니다. """
2081,""" ...그래, """
2082,"집사장이 전해 온 소식에, 레쉬블은 들고 있던 펜을 조용히 내려놓았다. 루블라일은 3일이나 잠들어 있었다. 무려 3일! 에스티론 백작 저의 시녀장에게서 들은 말은 더 가관이었다. 10일동안 제대로 먹지도 자지도 않으며 공작님을 쫓아다녔다고. 심지어 호위도 없이."
2083,"평소 같으면 자신을 쫓아다녔다는 말에 더 집중하며 불쾌함을 표현했겠지만, 희한하게도 일주일이 넘는 기간동안 제대로 된 식사와 수면을 취하지 못 했단 사실이 더욱 신경쓰였다."
2084,".... 혹시, 레쉬블 자신이 엄한 생각을 했다는 걸 눈치채고 그렇게 쫓아다녔던 걸까?"
2085,"데구르르. 레쉬블은 펜을 굴리며 퍼뜩 드는 생각에 제 미간을 사정없이 찌푸렸다. 그런 레쉬블의 불편한 심기를 눈치챈 건지, 집사장은 조용히 레쉬블에게 편지를 내밀었다."
2086,""" 누구한테 온 거지? """
2087,""" 리아님에게서 온 편지입니다. """
2088,"그 말에 레쉬블은 페이퍼 나이프를 들어 편지봉투를 뜯어내었다. 내용을 읽어보니, 결혼식 이후로 보지 못했으니 황궁으로 놀러오는게 어떻겠냐는 소리였다. 레쉬블은 가만히 편지의 내용을 바라보다가 이내 지그시 두 눈을 감았다. 말간 얼굴에 반짝이는 호박색 눈동자. 자신을 보며 환하게 짓는 미소. 정말, 보고 싶었지만.... 아무렇지도 않은 얼굴로 하네르를 마주하기엔 아직 준비되지 않았다. 밀려오는 씁쓸함에 픽 바람 빠진 소리를 내던 것도 잠시,"
2089,"' 그럼 뭐, 잊을 동안 딴 생각할 틈도 없을 정도로 저랑 공작님이랑 환장하게 놀아볼까요?! '"
2090,"퍽 발랄한 목소리가 불현듯 떠올랐다. 사교계의 꽃이란 영애가, 눈물을 닦을 생각도 안하고 뛰어올라오느라 머리는 산발이 되어있었고. 그 와중에도 마치 자신과 레쉬블이 노는 것을 상상하기라도 했는지 얼굴은 반짝반짝 빛나서.... 레쉬블의 얼굴이 저절로 부드럽게 풀어졌다. 그는 편지를 집사장에게 건네며 읊조리듯 말했다."
2091,""" 이번에 일이 있으니 다음에 가겠다고 해. """
2092,""" ... ! 예, 알겠습니다. """
2093,"꽤 놀란 것 같은 기색을 미처 갈무리 하지 못한 집사장은, 공손히 편지를 받아들었다."
2094,""" 하네, 아니. 황후.. 께선, 신혼을 즐기시는게 더 좋겠지. 나는 에스티론 백작 저에게 갈 채비를 하겠다. 연통을 넣도록. """
2095,""" .... 예. """
2096,우리.... 순애보 주인님이 드디어... .!
2097,"집사장은 에스티론 영애에게 무한한 감사를 마음 속으로 표현하며, 정갈하지만 빠른 걸음걸이로 집무실을 빠져나갔다."
2098,*
2099,""" .... 뭐? """
2100,""" 이번에는 선약이 있으시기에, 다음에 오시겠다고... """
2101,""" 그, 그래. 그렇구나... 알려줘서 고마워. """
2102,""" 아니에요! 당연히 해야할 일인 걸요! """
2103,"하네르의 물음에 명랑하게 답한 시녀는, 이제 제 일을 보러가라는 하네르의 말에 허리를 숙이며 물러났다. 넓은 방에 혼자서 우두커니 서있던 하네르는, 조용히 고개를 떨구었다. 커다란 호박색 눈동자에는 눈물이 맺혔다."
2104,""" 말도 안돼..... """
2105,"서럽다는 듯이, 울먹이는 목소리가 방 안에 울려퍼졌다. 하네르는 두 손으로 제 얼굴을 감싸며 흐느끼기 시작했다."
2106,""" 레브.. 왜? """
2107,"레쉬블 프라이티아 펙티르는, 여태껏 단 한번도 자신의 말을 거절한 적이 없었다. 단 한번도. 설사, 선약이 있더라도 전부 파토낸 뒤 누구보다 빠르게 자신에게 달려오는 친우였다."
2108,"처음 당한 거절에, 하네르는 어쩔 줄 몰라하며 그저 울 뿐이었다. 대체 그가 왜 거절한 건지, 전혀 이해가 가지 않았다."
2109,
2110,
2111,
2112,[작품후기]
2113,사랑니는 왜 이름이 사랑니인 걸까요 재앙니인데 아무리봐도 존재 자체가 재앙인 이빨인데 어째서 사랑니라는 귀여운 이름이 붙은 걸까요...... 제 입안에서 블러드 파티가 벌어지고 있어요
2114,^^^
2115,5. 울지마 한두번도 아니잖아
2116,
2117,""" 루브, 네 집에 갔군요..... """
2118,""" 네에. 에스티론 영애가 몸이 안좋아서 쓰러졌었는데 3일만에 일어나셨대요! """
2119,""" 그래요? 난... 그것도 모르고. """
2120,"말을 전해준 시녀가 방 밖을 나가자, 하네르는 조용히 침대에 걸터앉았다. 레브가 루브를 걱정해서 간 것이니 당연히 둘의 사이가 좋아졌다고 기뻐해야만 하는데..."
2121,"그런데 왜, 나보다 우선으로?"
2122,"하네르는 아까 전 울었던 것 때문에 빨개진 눈가를 꾹 누르며 의문에 빠졌다. 그리고... 루브는 왜 나한테는 일어났다는 연락을 안준걸까?루브도 나랑 친구 아니였나.... ? 레브도, 그냥 나한테 같이 루브네 집에 가자고 했어도 되는 문제 아닌가? 왜 굳이 선약이 있다고.. 날..."
2123,""" 너무해... """
2124,"또 한번 눈물이 차올랐다. 하네르는 울렁거리는 속을 다스릴 수가 없었다. 왠지 따돌려지는 기분이었다. 레브가 자신을 거절했고, 루브는 자신한테 일어났다는 연락도 해주지 않고...."
2125,""" 테이가 보고싶어... """
2126,결국 하네르는 아이처럼 엉엉 울음을 터뜨렸다.
2127,*
2128,그리고 이곳은 에스티론 백작 저.
2129,""" .... """
2130,""" .... """
2131,"정적 속에서, 루블라일은 이불을 뒤집어 쓴 채 떨리는 눈으로 제 앞의 레쉬블을 바라보았다. 아 오늘도.. 잘생겼다! 역시 공작님이다! 뒤지게 잘생겼다! 눈만 빼꼼 내놓은 채 샅샅이 레쉬블의 얼굴을 감상하였다. 당연히 하악허억거리는 거친 숨소리도 함께 했다. 레쉬블은 무언가 익숙한 데자뷰에 큼큼, 헛기침을 하며 루블라일의 주위를 끌었다."
2132,""" 에스티론 영애. """
2133,""" 네,넷. """
2134,""" 그.. 몸은 괜찮으신가요. 3일만에 깨어났다고 얘기를 들었는데. """
2135,""" 네! 쌩쌩해요! """
2136,사실 영 별로였는데 공작님의 쩌는 외모를 보고 회복했답니다! 루블라일은 튀어나올려는 뒷말을 억지로 삼키고는 눈동자를 데구르르 굴렸다.
2137,""" 그럼 왜 이불을.. """
2138,"쌩쌩하다면서 왜 이불을 뒤집어쓰고 눈만 내놓고 있냐는 레쉬블의 타당한 물음에, 루블라일은 제 얼굴을 감싸고 있던 이불을 호다닥 내려놓았다. 왠지 직접적으로 레쉬블을 바라보면 공작님의 데드플래그 제가 뽑아재꼈다구욧~!~!~!!! 하고 감격하며 소리칠 것 같은 기분에 이불로 스스로를 제어하기 위해 방어막을 쳐놓은 거였으나, 공작님이 의문을 제기하자 바로 방어막 따윈 포기했다."
2139,"이불을 벗어던져 부스스해진 루블라일의 새하얀 머리카락을 바라보던 레쉬블은, 조용히 손을 뻗었다."
2140,""" 잠시. """
2141,""" ??!?!허뜨떠헉?!!?! """
2142,"그리고 그대로 루블라일의 머리카락을 조심히 쓸어내리자, 루블라일은 심장이 입 밖으로 튀어나오는 신박한 경험을 하며, 갓 잡은 생선마냥 격렬하게 파드득 뛰어올랐다. 그 격한 몸놀림에 레쉬블은 더더욱 놀라며 머리카락에서 손을 뗐다."
2143,""" 죄송합니다, 혹시 기분이 나쁘셨습니까? """
2144,""" 허브허...헙..흐억.... """
2145,"안타깝게도, 방금 전의 크리티컬 어택으로 인하여 루블라일에게 대답할 여력따윈 남아 있지않았다. 루블라일은 거칠게 숨을 몰아쉬며, 간신히 고개를 저을 뿐이었다."
2146,""" 허억.. 그, 그냥 좀.... 졸라게 설레.. 아 아니 놀라서.... 흐허업...저얼대, 절대 기분 나쁘지 않습니다 좋습니다..... 너무 좋아요... """
2147,아 대체 왜 나에게 이런 시련을!
2148,루블라일은 울고 싶어졌다. 연애감정따윈 곱게 접어 하늘 위로 보내고 하핫 까짓거 최애랑 돈독한 우정 좀 쌓아볼까! 했는데 왜 자꾸 이런 공격(?)을 가해서 자신의 마음을 디스코팡팡마냥 흔들어재끼는지.
2149,물론 좋지만!
2150,진짜 좋지만! 다시 한번 말하는데 뒤지게 좋지만! 너무 공격이 강력했다. 연애감정을 제거할려는 자신에게 있어서 좋지 않.. 은게 아니라 좋긴 한데 여튼 감정을 제거하는데 있어 도움이 되지 않는다는 건 명확했다. 루블라일은 한껏 열이 오른 제 볼을 양손으로 꾹꾹 눌렀다.
2151,""" 기분이 나쁘지 않으셨다니 다행입니다. 그럼... 앞으로는 미리 말하고 정리해드려야겠군요. """
2152,""" ??!?! 뭐 뭐요! """
2153,"'앞으로'?!?!! '''''앞으로'''?!?!! 왜 왜 공작님이 앞으로도 제 머리카락을 정리해주는 건데요!?!?! 어!?!?!?! 아니 왜 이러세요 오늘따라!?!?!! 누 누군가 공작님으로 위장하고 이곳에 들어온 건가!? 아니, 아니. 저 잘생김은 그 누구도 위장할 수 없는데!? 루블라일은 격한 혼란으로 인해 얼굴 전체가 화끈해지는 것을 느꼈다. 다급하게 손부채질을 하며 얼굴을 식히기 위해 부던히 노력했으나 머릿속에서 동동 떠오르는 '앞으로'란 글자에 계속해서 얼굴이 붉어졌다."
2154,잠시만.. 혹시..... 날 심장마비로 암살하기 위해?
2155,"그러던 와중, 퍼뜩 떠오른 그럴듯한 가설에 루블라일은 손부채질을 멈췄다. 가능성... 있어... 하긴 내가 오죽 쫓아다녔어야지...... 공작님의 완전 쩔게 착한 성격 상 날 직접 죽이기핸 뭐해서 좀 행복하게 제거할(???) 생각인가?????"
2156,"그렇게 루블라일이 레쉬블이 들었음 대체 뭔소릴 하는거냐고 기함할만한 상상을 할 동안, 레쉬블은 제 앞에서 부산스럽게 얼굴을 붉혔다가, 손부채질을 했다가, 또 갑자기 하얗게 질러던가 하는 루블라일의 모습을 가만히 지켜보았다. 루블라일의 생각과는 정반대로, 지금 레쉬블은 그녀를 꽤 귀엽게 바라보고 있었다. 자신을 존경한다고 외친 첨탑에서의 루블라일을 떠올리며."
2157,그래. 존경한다는 사람이 머리카락을 정리해준다고 했으니 부끄럽겠지. 레쉬블은 저도 모르게 옅은 미소를 지으며 루블라일을 바라보고 있었다. 레쉬블 자신도 검술 스승님이 머리를 쓰다듬어 주셨을 때 기쁘기도 하면서도... 이유 모를 민망함에 꽤 부끄러워했으니까.
2158,"물론 루블라일이 레쉬블을 존경이라는 순수하고 깨끗한 감정이 아니라 연애감정을 비롯하여 오만가지 음흉한 마음을 가지고 있다는 걸 백작 저 고용인들도 알고 공작 저 고용인들도 알고 지나가던 고양이도 알고 있었지만, 레쉬블을 루블라일이 첨탑의 테라스에서 '공작님에게 존경이나 경애 같은 감정을 가지고 있다'라는 부분만 귀신 같이 알아들어 그걸 철썩 같이 믿고 있었다. 루블라일이 알았다면 환장하겠다며 난리칠 이야기였다."
2159,"여튼, 그래서 그런지 레쉬블은 제법 따스한 시선으로 루블라일을 바라볼 수 있었다. 무려 여태까지의 스토ㅋ... 쫓아다닌 것도, 아! 에스티론 영애가 날 존경해서 그렇게 쫓아다닌 거구나! 하는 파워긍정의 힘으로 납득했기 때문이었다. 하네르의 말대로 루블라일과 친구가 될 생각도 가득이었다. 그렇게 레쉬블이 한참동안 생각을 하며 루블라일을 바라보던 와중에도 루블라일은 혼자서 바쁘게 얼굴색을 바꾸며 파닥거리고 있었다. 그 모습이 왠지 어렸을 때 키웠던 키티(놀랍게도 사랑앵무의 이름이다)가 생각나 레쉬블은 또 한번 손을 뻗었다."
2160,톡.
2161,"레쉬블은 키티(다시 한번 말하지만 사랑앵무의 이름이다)를 쓰다듬었던 것처럼, 루블라일의 머리 위에 손을 올리고 부드럽게 머리를 쓰다듬었다. 기분이 나쁘지 않고, 오히려 좋다고 했으니 괜찮겠지. 레쉬블은 태평하게 생각하며 계속해서 그녀의 머리를 쓰다듬었다."
2162,""" 어법.. 어버벅..어버버버버..... """
2163,그리고 루블라일은 고장났다.
2164,
2165,
2166,
2167,[작품후기]
2168,"전편 코멘트 중에 다섯시간동안 솜을 물고있었다는 분ㅇ이 계셔서 너무 놀랐습니다,,,, 저는 한시간도 힘들었는데,,,허어ㅠㅠㅠ 근데 저 또 사랑니 뽑으러 가야해요 이게 말이되는건가 전 이렇게 살 수 없습니다"
2169,^^^
2170,5. 울지마 한두번도 아니잖아
2171,
2172,끼이약
2173,끼야아아아악
2174,끼야어아아아아아아악
2175,끼요오오오오오오오오오옷
2176,"루블라일은 내적 비명을 지르며 어쩔 줄 몰라했다. 세계의 열이란 열은 다 끌어모아 얼굴로 쏠려 얼굴은 터지기 일보 직전이었고, 머릿속은 어질어질했다. 아니 미친 공작님.. 공작님....공...작님.... 어억...끼약...아아악....... 이건...이건 너무...저에게...강력한....아악....."
2177,"후욱후욱, 거친 숨소리가 입술을 비집고 튀어나갔다. 그에 루블라일의 머리를 쓰다듬던 손길이 잠시 멈칫했지만, 다시 느릿하게 움직였다. 루블라일은 딱 혀를 깨물고 죽고 싶었다."
2178,""" 고곡, 공... 공...곡고공...작...님...... """
2179,이러지...마세요....뒤질 것 같으니까...
2180,"차마 끝맺지 못한 뒷말을 삼키고는 루블라일은 두 눈을 질끈 감았다. 이 상황만으로도 충분히 죽을 것 같았는데, 레쉬블의 잘생긴 얼굴까지 봐버렸다간 3423415167퍼센트 기절할 각이었다. 루블라일의 손이 덜덜덜 떨렸다. 아.. 안돼! 더 이상 쓰다듬을 당했다간 연애감정 잊기고 뭐고 다 작살내고 구애의 춤을 출 것 같다!"
2181,"루블라일은 덜덜 떨리는 손을 위로 올려, 제 머리를 쓰다듬고 있던 레쉬블의 손을 턱 잡았다. 오지는 손의 단단함과 도드라진 손등의 핏줄이 느껴지자, 루블라일은 오매애애액! 하고 방정 맞게 소리지르며 레쉬블의 손을 내팽겨칠뻔 했지만 간신히 꾸역꾸역 참아내고는 레쉬블의 손을 잡아 끌어내렸다."
2182,""" 그그그, 그만, 쓰다듬어도, 될 것, 같아요..... """
2183,""" ...아. 죄송합니다. 왠지 저도 모르게... """
2184,""" 아니 죄송할 것까진 없고 사실 나이스하긴 한데... """
2185,"제.. 제 심장이 연약한 탓입니다 공작님 사과하지마세요..... 크흑! 루블라일은 눈물을 삼키며 레쉬블의 손을 놓았다. 단단했던 손의 감촉이 아직도 손가락 끝에 남아있어서 두쾅두쾅 뛰는 심장을 주체할 수가 없었다. 아... 정녕 공작님은 손까지 잘생겼단 말인가.... 어떻게 이럴수가....... 감정 잊기가 가능하긴 하단 말이냐.... 그렇게 루블라일이 급작스럽게 현실 자각 타임을 가질 동안, 레쉬블은 레쉬블대로 이유 모를 깨달음 타임을 갖고 있었다."
2186,에스티론 영애는... 정말 사랑받는 사람의 유형이로군.
2187,"헛소리가 잦은게 이상하긴 했지만, 그 헛소리의 마지막 말이 항상 상대방에 대한 칭찬이었다. 모두가 알다시피 그 화법은 레쉬블 한정의 화법이었지만 레쉬블은 모르니 넘어가도록 하자. 여튼 루블라일은 같이 대화하고 있는 사람의 기분을 유쾌하게 해주는데에 재능이 있었다. 그리고...."
2188,그녀와 대화하면 편안했다.
2189,하네르와 대화할 때랑은 다르게. 하네르와 대화할 때는 항상 긴장을 곤두세우며 제 마음을 들키지 않게 억누르느라 온몸에 진이 다 빠졌었는데 루블라일과 이야기 할 때는 정반대로 굉장히 느슨해지는 자신을 발견할 수 있었다. 지금도 그렇지 않은가. 그렇게 루블라일은 거센 심장의 비트로 죽을 것 같고 레쉬블은 평안함을 느끼는 기묘한 분위기가 방 안에 흐를려는 찰나...
2190,쾅!
2191,""" 아가씨! 급보입니다! """
2192,"시녀장이 노크도 없이 방문을 거세게 열어젖히며 외쳤다. 다급한 시녀장의 얼굴에 루블라일도, 레쉬블도 화들짝 놀라 모두 그쪽을 쳐다보았다. 시녀장은 황급히 허리를 숙이며 말을 쏟아내기 시작했다."
2193,""" 무례를 저질러 정말 죄송합니다. 그.... """
2194,""" 아니야, 아니야. 괜찮아. 무슨 일인데? """
2195,루블라일로서는 무례고 뭐고 이 죽을 것 같은 분위기를 깨준 시녀장에게 감사한 기분을 느낄 뿐이었다. 루블라일은 쿨하게 시녀장의 무례를 용서해주고는 용건이 뭐냐며 되물었다.
2196,""" 조이날 후작님께서, 오늘 오전 중에 마차 사고로 돌아가셨답니다. """
2197,""" 뭬!? """
2198,""" 시신을 수습 후, 오늘 밤에 조이날 후작 저에서 장례식을 진행하니 모든 귀족분들은 참여를 바란다며 급보가.... """
2199,""" 아니 이 미친 악역이 기어코! """
2200,""" ?! 영애, 조이날 후작의 사고에 대해 뭔가 짚이시는 바가.. ? """
2201,""" 아 아뇨. 아무것도 모릅니다. 저는 아무것도 모릅니다... """
2202,루블라일은 간접적으로 자신이 메쉬트에게 후작 암살 시도를 권했다는 걸 차마 말할 수 없었다. 이 세상의 모든 정색을 끌어모아 루블라일은 계속해서 부정해야만 했다.
2203,*
2204,""" 대체 어쩌다... """
2205,""" 마차를 이끌던 마부가 갑자기 발작을 일으켜서 말들이 통제를 벗어났대요. 마부가 원래 지병이 있었던 걸 숨기고 있었나봐요... """
2206,""" 세상에, 하루아침에 아버지를 잃은 조이날 영애만 불쌍하게 되었네요. """
2207,"조이날 후작 가 소속의 집사장에게 안내를 받아 저택 안으로 발을 들인 루블라일은, 온통 검은색 옷을 입은 귀족들이 이곳저곳에서 소근대는 것을 들을 수 밖에 없었다. 루블라일은 있는 힘껏 저들의 말을 부정하고 싶었으나, 자신의 목숨도 매우 소중한 루블라일이었기에 조용히 입을 다물었다. 그렇게 수근거리는 사람들 속, 메쉬트가 처연한 얼굴을 한 채 한 가운데에 우두커니 서있는 것이 보였다."
2208,하지만 루블라일은 보았다. 메쉬트의 입가가 씰룩거리는 것을.
2209,' 아 미친... 기뻐하고 있다...... '
2210,"심각한 골때림을 느끼며, 루블라일은 손으로 제 이마를 짚었다. 조문객으로써 온 것이니 무시할 수도 없고. 메쉬트에게 말을 걸어야한다는 사실이 루블라일을 무겁게 짓눌렀다. 아..! 이럴 때 공작님이라도 계셨으면 두려울게 없었을테지만, 안타깝게도 공작님은 자신의 저택으로 돌아가 준비 후 이곳으로 온다고 했으니 공작님이 이곳에 도착하신다면 한참 뒤가 되겠지..... 루블라일은 침을 삼키며 발걸음을 옮겼다."
2211,""" 조이날 후작님께 평안을. 영애, 안녕하세요. """
2212,""" 제 아버지께 평안을. 안녕하세요, 에스티론 영애. """
2213,"딸의 뒷수작으로 인해 가버렸으니, 조이날 후작이 평안해질 일은 없을 것 같지만 루블라일은 애써 포커페이스를 유지하며 인삿말을 건넸다. 메쉬트는 어째 루블라일이 자신에게 말을 걸자 묘하게 더 밝아진 얼굴이 되었다. 메쉬트는 퍽 다정하게 웃어보이며, 루블라일의 귓가에 나직히 속삭였다."
2214,""" 영애의 혜안 덕에 제가 많은 걸 얻게 됐네요... """
2215,""" 히이이익..... """
2216,뒷목부터 쫙 올라오는 소름에 루블라일은 덜덜 떨었다. 루블라일은 메쉬트의 시선을 피하며 아무것도 모르는 척 시치미 작전을 실행했다.
2217,""" 무,무,무슨 소리신지.. 모르겠네요 호호홋.... """
2218,""" 어머, 그때 영애가 저에게 했던 말 그대로 읊어볼까요? """
2219,""" 아닙니다. 죄송합니다. 도움이 되셨다니 너무나도 기쁩니다..... """
2220,그리고 작전은 실패했다.
2221,루블라일은 제 눈에서 땀이 흐르는 것을 느꼈다. 아.아아...메인 악역.....메쉬트여.... 당신은 너무 강력해요......... 메쉬트는 루블라일에게 제법 친근하게 팔짱을 꼈다. 루블라일은 다시 한번 히이익 하고 공포에 질린 소리를 내뱉을 수 밖에 없었다.
2222,""" 에스티론 영애. 모두가 여길 주목하고 있는데 경망스럽게 행동하지 않길 바라요. 저와 당신은 이미 한 배를 탔고, 그냥 절 위로하는 척이나 하세요. """
2223,""" 무슨 영애와 제가 한 배를... 아,아니... 조이날 영애.... 너무.. .심려치 마세요 조이날 후작은... 조조조좋은 곳에 갔을 겁니다.... """
2224,"메쉬트의 헛소리에 루블라일은 저도 모르게 발끈하며 반박할려했으나, 시퍼렇게 뜬 메쉬트의 눈을 마주하고는 기계적으로 대사를 말했다."
2225,"솔직히 황제와 공작님을 꼬시지 못했다고 딸을 화병으로 내리치는 아버지가 좋은 곳에 갈리는 없다고 생각하면서도 좋은 곳에 갔을 거라는 대사를 착실히 읊었다. 그런 루블라일의 태도가 마음에 들은 것인지, 메쉬트는 상큼하..게 웃을려다, 주위의 시선을 의식했는지 제법 안쓰러운 얼굴로 웃었다."
2226,""" 고마워요, 에스티론 영애... 영애가 위로해주니 힘이 좀 나네요. 아 참. 에스티론 백작님과 백작부인은.. ? """
2227,""" 아, 부모님께선 베트론 영지에 계셔서... 그 곳에서 조이날 후작의 평안을 바라고 있으시답니다. """
2228,"급작스러운 사고로 인한 사망이었기에, 지방에 있는 귀족들은 위로의 편지만 보내고 장례식에 참석은 하지 않는다. 조이날 후작 저택 근처, 즉 수도의 귀족들만 참석하여 장례식을 진행해야했다. 아직도 에스티론 백작 부부를 마주하지 못한 루블라일로서는 다행인 일이었다."
2229,""" 그렇군요. """
2230,"루블라일의 말을 들은 메쉬트는 가볍게 고개를 끄덕이며 또 조문객이 왔는지 열리는 저택의 문을 바라보았다. 황제 테이거스와 황후 하네르였다. 메쉬트의 안색이 단박에 사나워졌으나, 이내 철저한 무표정을 고수하며 그들의 앞으로 갔다. 루블라일은 살았다! 라고 속으로 외치며 슬금슬금 팔짱을 풀고 메쉬트에게서 떨어졌다."
2231,""" 조이날 후작에게 평안을. """
2232,""" 제 아버지께 평안을. 제국의 태양이 영원히 빛나길. """
2233,""" 조이날 후작에게 평안을. """
2234,""" .... 제 아버지께 평안을. """
2235,"평민 출신인 하네르가 황제와 동등하게 후작을 낮추어 부르는 것이 마음에 들지 않았던 것인지, 메쉬트의 말이 한박자 늦게 흘러나왔다. 미처 갈무리하지 못한 사나운 기세에, 하네르는 테이거스의 뒤로 숨었다. 팽팽한 긴장감이 돌자, 모든 귀족들의 눈이 하네르와 메쉬트에게로 쏠렸다. 루블라일은 손에 땀이 나는 것 같았다. 하네르와 메쉬트. 여주인공과 메인 악역... 둘은 지독할 정도로 상극이었다."
2236,"정확히 말하면 상극이라기보단.... 살해 미수범과 살해 미수 피해자의 관계지만. 메쉬트 앞의 하네르는 금방이라도 기절할 사람마냥 안색이 창백해졌다. 황후의 지위를 가졌으니 고위 귀족인 후작의 죽음을 위로하러 오지 않을 수는 없었을 터. 그래도 역시 무섭긴 무서웠는지 잘게 떨고 있었다. 그렇게 숨막히는 대치가 지속되는 와중, 테이거스가 손을 들며 주위를 끌어 팽팽한 분위기가 깨졌다."
2237,""" 아직 도착하지 못한 펙티르 공작과 벨리엇 백작은 곧 도착할 예정이라고 하니 슬슬 장례식을 진행하는게 어떨까 싶은데, 후작 영애. """
2238,""" 예. 그게 좋을 것 같습니다. """
2239,"묘하게 후작 영애에 힘을 주어 발음하는 테이거스를, 메쉬트는 잠시 물끄러미 봤다가 미련없이 몸을 돌려 떠났다. 후작 영애 주제에 황후에게 덤비지 말라는 뜻이겠지. 루블라일은 탁 풀리는 긴장감에 뻐근해진 목을 가볍게 돌렸다."
2240,""" ... 루브. """
2241,""" 아, 넬리. """
2242,"장례식을 진행해야 하는 메쉬트가 떠나자, 하네르가 루블라일에게 천천히 다가왔다. 말간 눈으로 자신을 올려다보는 하네르의 모습을 쳐다보며, 루블라일은 저절로 편하게 풀어지는 마음을 느꼈다. 아이고 귀여워라....... 하지만 아까 전 메쉬트의 기세 때문인지 하네르의 얼굴은 영 편치 못 했다."
2243,""" 루브. 저... 상담할게 있어요. """
2244,""" 뭔데요? """
2245,우물쭈물 하는 하네르가 너무 귀여워서 루블라일은 누구보다 상냥한 어조로 물었다. 울 애기... 무얼 상담할려구.... 내가 다 해결책을 제시해줄게 말만해... !
2246,""" 원래 항상 저를 우선으로 해주는 친구가 있었는데... 이번에, 그 친구가 다른 사람을 우선으로 하고 저와의 약속을 깼어요. 그 친구에게 있어서... 저는 이제 소중한 사람이 아닌 걸까요? """
2247,""" 앗, 그거 공작님 이야기죠? """
2248,""" 헉! 티, 티가 났나요? """
2249,"하네르를 항상 우선으로 할 친구라면, 공작님 밖에 더 있겠는가. 루블라일은 고개를 끄덕이고는 착실히 대답했다."
2250,""" 에이, 여전히 소중한 사람이죠! """
2251,""" 어.. 어째서 그렇게 생각하시나요? """
2252,"넌 메인 여주고, 공작님은 서브 남주니까."
2253,"그걸 떠올리자마자, 무언가 꽉 막힌 듯 답답해지는 속에 루블라일은 제 가슴을 두들겼다. 아! 루블라일 이 멍청아! 차애한테 질투하면 어떡해! 진정하자! 잠시 제 속을 다스리며, 루블라일은 태연한 듯한 어조로 말을 이었다."
2254,""" 그도 그럴게, 넬리는 지금 폐하와 신혼이잖아요! 공작님은 분명 다른 사람 핑계를 대서 두분의 시간을 방해하고 싶지 않았던 거겠죠. """
2255,""" 그... 그런 걸까요? """
2256,""" 그럼요. 폐하와 그렇게 알콩달콩하는데, 그걸 어떻게 방해하겠어요! """
2257,""" 그렇구나.... """
2258,"루블라일의 명쾌한 답변에, 하네르의 안색이 단번에 환해졌다. 루블라일은 그런데 하네르가 도대체 왜 이런 걸 묻는 걸까? 하고 잠깐 동안 의아해졌긴 했지만, 이내 그냥 친한 친구가 약속을 깨서 서운한 거겠지. 라고 단순히 결론을 내리며 시선을 바로 했다."
2259,""" 다행이다. 내가 우선이었구나... """
2260,"하네르는 볼을 붉히며, 행복한 듯 웃었다."
2261,
2262,
2263,
2264,[작품후기]
2265,"레쉬블은 하네르와 약속을 잡았다가, 후에 깬 적이 없습니다."
2266,^^^
2267,5. 울지마 한두번도 아니잖아
2268,
2269,"그렇게 조이날 후작의 장례식이 끝나고 며칠 뒤. 메쉬트가 자신이 후작 작위를 물려받겠다며 나서 한동안 사교계가 떠들썩했다. 처음에 황제, 테이거스는 기를 쓰고 반대했지만 메쉬트가 또 어디선가 기가 막히게 뒷수작을 부린 건지 결국 작위 승계를 인정한다는 공문이 내려왔다. 여자가 작위를 받는 일이 드문만큼, 메쉬트가 무려 후작 작위를 받았단 소식은 온 귀족이 들썩일만한 핫이슈였으나,"
2270,루블라일은 그것보다 배는 더 중요한 핫이슈에 반쯤 정신을 놓은 상태다.
2271,""" 헤힉.... """
2272,""" 아가씨.. 그렇게 좋으세요? """
2273,""" 히히헤헤헤헥.... """
2274,그렇다. 레쉬블에게서 오늘 열리는 라넌큘러스 축제에 같이 가자고 연락이 온 것. 그때 루블라일이 첨탑 위에서 공작님이 딴 생각 할 틈도 없이 저랑 공작님이랑 환장하게 놀아볼까요? 라고 외쳤던 부분을 편지에 언급하면서 말이다.
