,0
2178,“아 진짜! 사람 말 못 믿어요?”
2179,“경은 예외입니다.”
2180,‘다른 사람도 아니고 어떻게 네 말을 믿겠냐’하고 말하는 듯한 표정이었다. 아나샤는 눈매를 구기고 있다가 자신의 목적을 상기하고서 다시 동그랗게 눈을 떴다.
2181,“어디가세요?”
2182,“가택으로 갑니다만.”
2183,"“오, 퇴근하시는구나. 그럼 저랑 같이 술이나 한잔 할래요?”"
2184,“드디어 경이 미쳤군요. 하하.”
2185,칼리프는 이마를 짚고 낮은 웃음소리를 흘렸다. 물론 얼마가지 않아 웃음소리는 뚝 끊겼다.
2186,“절대 싫습니다.”
2187,“그렇다고 그렇게 바로 거절할 건 없잖아요. 저 부단장님 말고도 같이 술 마실 사람 많거든요?”
2188,“그거 참 다행이군요.”
2189,진심으로 상쾌한 듯 말하는 그 모습에 아나샤는 괜한 오기가 생겼다.
2190,“아쉽네요. 물론 저 말고 부단장님이요. 거기가 맥주 맛이 진짜 일품인데 부단장님은 평생 못 마시겠네요.”
2191,먼저 앞질러 가려던 칼리프의 눈썹 끝이 움찔거렸다. 그것을 잽싸게 캐치한 아나샤는 그의 옆에서 계속 종알종알 말을 걸었다.
2192,"“웬만한 술집은 다 가봤지만 거기만큼 술맛이 기가 막힌 데가 없거든요. 술 좋아하는 사람이면 꼭 가봐야 될 만큼! 저도 삼촌들 따라갔다가 어쩌다 우연히 알게 된 곳인데 진짜 저만 알고 싶을 정도거든요. 거리도 가까운 편이라 걸어가도 되는데, 뭐 가신다면 붙잡지 않겠지만요. 근데 술맛도 술맛이지만 안주도 정말 끝내주는,”"
2193,“한번 정도라면 경과 같이 마시는 것도 나쁘지 않겠군요. 마침 물어볼 얘기도 있었고.”
2194,“아깐 미쳤냐면서요.”
2195,“한번쯤은 미친 짓도 괜찮겠죠.”
2196,칼리프는 그녀를 돌아보며 뻔뻔하게 말을 이었다. 고상한 귀족처럼 턱을 치켜든 채 안내하라고 말하는 그의 모습에 아나샤는 기가 찼으나 결국 그를 데리고 술집으로 향했다.
2197,성벽외곽 주변에 위치한 작은 술집은 투박한 멋이 흐르는 곳이었다. 위치도 가까워서 기사들이 주로 찾는 곳이었는데 오늘은 제법 한산한 편이었다.
2198,아나샤는 맥주 두 잔과 가장 유명한 안주거리를 시켰다. 자신의 머리만한 맥주잔을 들고서 아나샤는 술을 들이켰다. 맥주거품을 입술에 가득 묻히며 내려놓자 여전히 시원하게 맥주를 들이켜고 있는 부단장이 보였다.
2199,나무테이블을 중간에 두고 마주 앉아있는 부단장의 모습은 제법 생소했다. 그 모습을 빤히 바라보고 있자 곧 칼리프가 잔을 내려놓으며 그녀를 향해 눈길을 던졌다.
2200,“뭡니까?”
2201,"“아니, 뭔가 이런 장소에 익숙해보여서요. 맥주잔이 나무잔이라고 못마땅해 할 줄 알았는데 엄청 덤덤하고.”"
2202,“아카데미에 다닐 때 신분을 숨긴 채 이런 허름한 술집에 몇 번 갔었습니다.”
2203,“네?! 거짓말!”
2204,“믿기 싫으면 믿지 마시죠.”
2205,칼리프는 다시 맥주를 들이켰다. 아나샤는 왠지 모를 배신감에 그에게서 눈을 떼지 못했다. 이제까지 귀족 중의 귀족처럼 깐깐하게 굴어놓고 사실 이런 일탈을 몰래 즐겨왔었다고 하니 기가 막혔다.
2206,"“진짜 의외…, 그럼 그동안 왜 그렇게 저를 못 잡아먹어서 안달이었던 거예요!”"
2207,“그야 경이 기사단의 규율과 체제에 어긋나는 행동을 하니 그렇지 않습니까? 사적으로는 많이 봐준 걸로 압니다만.”
2208,“배신……진짜 배신!”
2209,“사람의 일면만 보고 판단한 그대 잘못이지요.”
2210,반박하고 싶어도 틀린 말은 아니었다. 입술을 닫았다 떨어뜨리길 반복하던 아나샤는 결국 맥주만 연거푸 들이켰다. 차가운 맥주에 속이 가라앉자 조금은 답답함이 가셨다.
2211,하긴 단장님도 전혀 대귀족 같지 않은 부분이 있었다. 냉혹하다는 소문과 달리 알고 보면 아랫사람에게도 예의를 차려주는 겸손하고 자상한 사람이었다.
2212,“캬!”
2213,아나샤는 안주에는 손도 대지 않고 한참 술만 들켜댔다. 알딸딸하게 술기운 오르자 두 뺨 위로 발갛게 홍조가 떠올랐다.
2214,“아나샤 경. 벌써 취한 것 같습니다만.”
2215,“아 정말! 딱딱하게 아나샤라고 부르지 말고 아샤라고 부르라고 해도 그러네요. 단장님도 저한테 아샤 경이라고 불러주는데. 그보다 저한테 뭐 묻는다고 하지 않았어요?”
2216,아직 안취했다며 부릅 눈을 뜬 아나샤가 물었다. 술집에 오기 전 물어볼 것이 있다던 그의 말이 떠오른 것이다.
2217,이에 칼리프는 의심스러운 눈으로 아나샤의 얼굴을 바라보다가 나무테이블 위에 올려져있는 왼손에 시선을 주었다. 뭘 물으려는지 알아차린 아나샤는 슬그머니 입을 다물었다.
2218,다시 술만 들이켜던 아나샤는 빈 맥주잔을 내려놓고서 땅이 꺼져라 한숨을 내쉬었다.
2219,"“삼촌들이랑 다른 사람들한테는 착지 잘못해서 다쳤다고 했는데…뭐, 부단장님은 어디 가서 말하고 다닐 성격은 아니니까 말해줄게요.”"
2220,“다들 그걸 믿는답니까? 그보다 왜 다친 겁니까?”
2221,“암살자랑 싸우다가 부상 입은 거예요. 놀리지 마세요.”
2222,“안 놀립니다. 걱정 마시죠.”
2223,남의 부상을 놀림거리 삼을 만큼 저질스러운 인간은 아니라며 칼리프가 점잖이 말했다. 물론 표정은 대체 자신을 뭘로 보냐고 쏘아붙이려는 것을 간신히 참은 듯한 모습이었다.
2224,그가 더 자세히 묻지 않고 기다리자 얼마안가 맞은편에서 풀이 죽은 목소리가 들려왔다.
2225,"“정말, 분해요. 나는 이것밖에 없는데…어릴 때부터 첩자가 되고 싶어서 진짜 노력했는데도 남자들은 쉽게 나를 이겨버리잖아요. 그저 힘으로요.”"
2226,아나샤는 테이블 위를 내려다보며 말했다. 바람 빠지듯이 긴 한숨소리가 절로 새어나왔다.
2227,"“아무리 실력을 쌓아도 힘 앞에서는 아무것도 아니게 되는 것 같아요…. 나는 남들보다 작잖아요. 신체적인 건 아무리 노력해도 넘을 수 없는 건가 싶기도 하고,”"
2228,"이 일을 못하게 된다는 생각은 한 번도 해본 적이 없었는데, 저번 사건으로 달라졌다. 언제든 이 일을 못하게 될 수 있다고 여기니 새삼 자신의 실력에 의문이 갔다."
2229,"“어쩌면 할아버지도, 삼촌들도, 그냥 제가 하고 싶다고 하니까 시켜준 게 아닐까 싶고……차라리 나보다야 힘센 사람이 이 일을 하는 게 더 낫지 않을까, 그게 기사단에 더 도움이 되지 않을까…그런 생각이 막 드는 거 있죠.”"
2230,나만이 할 수 있다고 여겨온 일은 사실 남들이 하면 더 잘할 수 있는 일일지도 몰랐다. 억울하고 분하지만 그게 현실일지도 몰랐다.
2231,"“무슨 소리를 하나했더니, 쯧.”"
2232,그때 맞은편에서 들려온 목소리에 아나샤는 고개를 들었다. 평소 자신을 혼낼 때처럼 진심으로 어처구니없는 눈빛을 한 부단장이 보였다.
2233,"“경이 상식에서 좀 벗어난 면이 있고 기사단 체제에 맞지 않는 자유분방한 인간이라지만, 경의 실력만큼은 인정하고 있습니다.”"
2234,"칼리프는 2년 전, 기사단에 부단장으로 첫 부임했을 때를 떠올렸다. 그날 겪었던 충격의 중심에는 아나샤 그녀가 존재했었다."
2235,근엄한 모습의 기사단장은 어디가고 단장실에는 조그마한 여자애와 말다툼을 벌이는 중년사내만 있을 뿐이었다. 단장뿐 아니라 기사들도 그랬다. 군기는커녕 여자애 하나를 둘러싸고 가족 같은 장난스럽고 친근한 분위기가 형성돼있었다.
2236,거기다 그 조그마한 여자애가 기사단의 직속첩자라는 사실에 더더욱 충격을 받아야만했다. 상황에 따라 가장 위험할 수도 있는 직종이 첩자였다. 적지에 숨어드는 일인 만큼 위험부담이 큰 것이다.
2237,솔직히 많이 믿음직스럽지 않았다. 동시에 상식을 파괴하고 다니는 조그마한 여자애가 좋게 보이지도 않았었다.
2238,그럼에도 그녀를 첩자직에서 내보내지 않은 것은 순전히 그녀의 실력 때문이었다. 매번 여기저기 쏘다니기 좋아하고 매사 가볍고 계획 없이 행동한다지만 저래 봬도 한 번도 임무에 실패한 적이 없었다.
2239,고지식한 그도 인정할 수밖에 없었던 것은 분명했다.
2240,“임무를 실패한 것도 아니고 사적인 전투에서 졌다고 그러는 거 아닙니까. 애초에 사적으로는 실력 발휘하지 말라고 귀에 닳도록 얘기했을 텐데요.”
2241,“암살자가 먼저 검 빼들고 공격하는데 어떡해요 그럼….”
2242,“피하십시오. 그런 일에는 되도록 휘말리지 말라는 겁니다. 경은 용병이 아니라 엄연한 황실 소속입니다. 황실을 위해서만 검을 쓰십시오.”
2243,‘황녀님 구하려한 거니까 황실을 위해서이긴 한데….’
2244,아나샤는 그렇게 생각했지만 비밀을 지키기 위해 입을 꾹 다물어야했다. 황녀님이 암살자에게 위협을 받았다는 사실은 황실사람과 단장님을 포함한 소수만 알고 있다고 했다.
2245,“그리고 고작 한번 진 걸로 관두려하는 거면 실망할 겁니다.”
2246,“관두다니요! 절대 안 관둬요.”
2247,빨개진 얼굴로 도리질치며 아나샤는 서둘러 반박했다. 푸념하기도 무섭다며 폭 한숨을 내쉰 그녀는 칼리프를 쳐다보았다.
2248,"“부단장님 처음 기사단에 왔을 때 저 엄청 구박했었잖아요. 단장님한테 호칭이 왜 그러냐, 기사들이랑 농땡이 피우지 마라, 진짜 잔소리 엄청 해댔었는데……,”"
2249,지금도 잔소리 듣는 건 여전하다지만. 오래전 일들을 회상하는 아나샤의 입에 작은 미소가 걸렸다.
2250,“그래도 인정해줘서 고마워요.”
2251,"술기운 덕분인지 솔직하게 말이 흘러나왔다. 물론 낯간지러운 기분을 이겨내지 못하고 빠르게 맥주를 더 시켜 들이켜 댔지만, 아나샤는 간만에 가슴속이 후련해진 기분이었다."
2252,^^^
2253,두 사람의 거리
2254,
2255,해가 진 거리는 제법 어두웠다. 칼리프는 아나샤를 업은 채 기사단으로 향하는 중이었다.
2256,뒤에서 자신의 목을 끌어안으며 그대로 등에 착 달라붙는 행태에 칼리프는 인상을 구겼다. 왜 이렇게 사람에게 달라붙는 걸 좋아하는지 부담스러울 지경이었다.
2257,“이부울 줘어…딸꾹.”
2258,“다 왔습니다. 정신 좀 차리십시오!”
2259,깊은 한숨을 속으로 삼키며 칼리프는 걸음을 옮겼다. 많이 마시지 못하도록 제지했어야했다. 취하지 않았다며 계속 술을 쏟아 붓는 꼴을 보고만 있는 게 아니었다.
2260,기사단에 도착한 칼리프는 조용히 본관건물을 지나쳐 걸어갔다. 누가 이 모습을 보기라도 할까봐 두려웠다. 최대한 빨리 아나샤를 숙사 방에 내려놓고 와야겠다는 생각뿐이었다.
2261,그러나 건물 외벽을 돌기 무섭게 마주친 기사단장으로 인해 걸음을 멈출 수밖에 없었다.
2262,이 상황에서 가장 마주치고 싶지 않은 사람이 아닐 수 없었다. 멈춰선 칼리프가 어떻게든 이 상황을 모면하기 위해 입을 연 순간이었다.
2263,"“…내려줘어, 딸꾹.”"
2264,그보다 먼저 등에 업혀있던 아나샤가 웅얼거리듯 말했다. 누가 들어도 술에 잔뜩 취해 꼬인 발음이었다. 동시에 무거운 정적이 내려앉았다.
2265,칼리프는 서느렇게 가라앉는 눈과 마주치기 무섭게 온몸이 굳어버렸다. 변명의 말조차 생각나지 않았다. 뒤늦게 기사단장인 그가 먼저 걸음을 떼 제게로 걸어오자 칼리프는 머리를 숙였다.
2266,“단장님께 추태를 보여드려 죄송합니다. 아나샤 경을 대신해 사과드리겠습니다. 부상을 입은 것이 꽤나 속상했는지 조금 과음을 해버렸습니다…. 부디 깊은 아량으로 헤아려주시길.”
2267,대하기 어렵기로 소문난 단장님과 유일하게 사이가 가까운 아나샤였다. 눈감아주지 않을까 하고 생각했으나 들려오는 대답은 없었다. 오히려 제 말은 들리지도 않는단 듯이 저를 지나쳐갔다.
2268,그의 걸음은 정확히 자신의 뒤에서 멈추었다. 아나샤의 어깨를 붙잡아 뒤로 물린 것인지 등에 닿아있던 따스한 몸이 떨어졌다.
2269,"“아샤 경, 정신이 듭니까?”"
2270,“으음….”
2271,"나직한 저음은 분기는커녕 그녀를 향한 걱정마저 담겨있는 것 같았다. 다행스럽게도 정말 그녀에게 너그러운 모양이었다. 물론 자신은 아예 없는 사람 취급하는 그의 태도에 안도해야 되는 건지, 기분 나빠해야 되는 건지 알 수 없었다."
2272,“내가 들지.”
2273,그때 처음으로 들려온 말에 칼리프는 황급히 대답을 내놓았다.
2274,"“…아닙니다. 아나샤 경은 제가 방에 데려다놓겠습니다. 단장님께서 굳이 수고를 하실 필요는,”"
2275,없다고 말하려 했으나 칼리프는 고개를 돌리기 무섭게 마주친 시선에 조용히 입을 다물어야했다. 말은 하지 않았으나 그가 불쾌해하고 있음을 단번에 알아차릴 수 있었다. 안가고 뭐하냐는 듯이 냉랭하게 바라보는데 모르는 게 더 이상하겠지만.
2276,“그럼 부탁드리겠습니다.”
2277,칼리프는 예를 취하고서 한발 물러섰다. 누구한테 업힌 지도 모른 채 졸리다며 연신 꿍얼거리는 아나샤를 한번 쳐다보았다가 발걸음을 돌렸다.
2278,*
2279,단장실로 돌아온 리히르트는 아나샤를 소파에 앉혔다.
2280,그녀가 숙사 어느 방에 머무르는지 모르는데다 그녀의 허락 없이 함부로 방에 들어갈 수는 없었다. 자신의 저택으로 가 객실을 내어주는 방법도 있지만 그사이 술이 깰 수도 있으니 일단 기다리기로 한 것이다.
2281,“…으으음….”
2282,“춥습니까?”
2283,"리히르트는 입고 있던 제복 겉옷을 벗어 그녀의 상체에 덮어주었다. 그리고 바로 물러나려는 순간, 두 팔이 뻗어져와 그의 허리를 와락 끌었다."
2284,“…아샤 경?”
2285,잠시 숨까지 참고 있던 그는 이윽고 그녀를 제게서 떨어뜨리기 위해 작은 어깨를 쥐었다. 하지만 조금이라도 밀어내려하면 그녀는 더욱 달라붙어왔다. 얼굴을 파묻고서 따스한 어미의 품에 파고들려는 새끼짐승처럼 얼굴을 비비적거렸다.
2286,리히르트는 가슴 아래 위치해있는 정수리를 내려다보며 낮게 숨을 흘렸다. 도저히 이 간지러운 기분을 참을 수 없었다.
2287,한동안 굳어있던 그는 조심스럽게 손을 움직여 눌려있는 그녀의 뺨을 제 품에서 떨어뜨렸다. 어느새 잠이 든 것인지 눈을 감은 채 색색대는 뽀얀 얼굴이 드러났다.
2288,손바닥에 닿은 분홍빛의 뺨은 따스하고 부드러웠다. 몰래 한번 만지작거려보고 싶은 충동이 들만큼.
2289,‘…….’
2290,리히르트는 퍼뜩 손을 거두며 눈매를 일그러뜨렸다. 머리 한 부분이 이상하게 된 것임이 틀림없었다. 그는 이런 제 자신이 지나치게 낯설게 느껴졌다.
2291,그녀에게 품은 감정이 인간적인 호감 이상이라는 것을 인정한지도 며칠이 지났다.
2292,"받아들이면 그것으로 끝일 감정이라고 여겼다. 그녀와 어떻게 되고 싶은 것도 아니었고, 서로 신뢰하고 편히 지낼 수 있는 지금 이 관계가 최선이라 여겼다. 무엇보다도 드러낸다면 그녀가 불편해할 거라 여겼다."
2293,"하지만 마음은 숨길 수 있기는커녕 날이 갈수록 눈덩이처럼 불어만 갔다. 그 스스로도 감당하기 힘들 만큼, 그녀를 보는 시선이, 손길이 절로 달게만 변하는 것이다."
2294,리히르트는 다시 한 번 흘러나오려는 숨을 삼키며 그녀에게서 시선을 떼기 위해 고개를 돌렸다. 더 이상 마음이 커져선 안 된다고 결심한지 몇 초도 지나지 않았을 때다.
2295,“리온….”
2296,"잠결에 흘러나온 아주 작은 중얼거림이었으나, 그의 귀에는 그 목소리가 유난히 크게 들려왔다."
2297,^^^
2298,두 사람의 거리
2299,
2300,평소처럼 노크를 하고 단장실에 들어선 행정관은 묵직한 서류를 책상 위에 내려놓았다.
2301,“맨 위에 있는 서류들은 오늘 중으로 처리 부탁드리겠습니다. 그리고 달러스 지역 파견에 관해서…. 저 단장님?”
2302,"행정관은 무표정한 얼굴의 기사단장을 불렀다. 그제야 다른 곳을 바라보던 푸른 눈이 행정관을 똑바로 응시했다. 어딘가 흐트러진 표정이, 매사에 빈틈없고 냉정하며 차분한 그답지 않아보였다. 행정관은 당황했지만 애써 내색하지 않으며 빠르게 말을 이었다."
2303,“달러스에 파견 보낼 기사 명단은 일주일 안으로 작성해주시면 됩니다.”
2304,“처리한 서류들은 왼쪽에 두었다.”
2305,"“아, 네.”"
2306,행정관은 황급히 왼쪽에 쌓인 서류들을 집어 들다가 서류가 이상하게 깨끗하다는 것을 깨닫고 고개를 들었다.
2307,"“죄송하지만, 이건 아직 처리 전인 것 같습니다만….”"
2308,조심스러운 그 말에 리히르트는 침묵을 지켰다. 그리고 대답 대신에 눈길을 오른쪽으로 옮겼다. 행정관은 그의 눈길이 닿은 책상 오른편에 쌓여있는 서류탑을 품에 안아들었다.
2309,"“그럼, 실례하겠습니다.”"
2310,행정관이 나가고 조용해진 단장실 안에서 리히르트는 눈가를 문질렀다. 무표정한 낯 위로 짙은 피로가 스며들었다. 어제도 늦게까지 업무를 보긴 했지만 평소에 비하면 일찍 잠자리에 든 편이었다. 그러나 개운하기는커녕 기분은 평소보다 저조한 편이었다.
2311,"무슨 일에도 무신경한 그는 현재 한 가지가 신경에 거슬려 참지 못하는 중이었다. 어젯밤 잠이 드는 와중에도, 아침에 눈을 떠서도, 걷는 도중에도, 업무를 보는 중에도, 한 단어가 계속해서 머릿속을 어지럽혔다."
2312,정확히는 단어가 아닌 ‘리온’이라고 하는 어느 사내의 이름이었다. 그 낯선 이름이 그녀의 입에서 흘러나온 후부터 줄곧 이 상태였다.
2313,무의식중에 이름을 부를 정도면 가까운 사이일 터였다. 그녀의 주변엔 늘 사람이 많으니 친분이 두터운 사람들 또한 많을 터였다. 저번에만 해도 친한 사내에게 무도회 파트너 신청을 받았던 그녀였다.
2314,그녀는 단 한 번도 연애를 해본 적이 없다고 했지만 마음에 둔 사내가 없다고는 확신할 수 없었다. 리히르트는 이 거슬림이 저번에 그녀로부터 파트너 신청 이야기를 들었을 때보다 더 심하다고 생각했다.
2315,그리고 거기까지 생각하고는 미간을 슬며시 접었다.
2316,자신이 얼굴도 모르는 사내를 상대로 질투를 하고 있다는 사실이 믿기지가 않았다. 그는 한숨을 내쉬며 손을 거두었다. 그리고 감정을 배제한 냉담한 표정으로 돌아와 업무에 집중하기 시작했다. 조금이라도 잡념이 끼어들지 못하게 하려는 듯이 매서운 기세였다.
2317,그렇게 점심식사도 거른 채 단장실에만 틀어박혀 바쁘게 업무를 처리하던 중이었다.
2318,똑똑. 들려온 노크소리에 그의 손이 우뚝 멈췄다. 리히르트가 고개를 들고 들어오라고 허하자 한 기사가 안으로 들어섰다.
2319,“단장님. 업무 중에 방해 드려 죄송합니다.”
2320,“무슨 일이지?”
2321,“황녀전하께서 기사단에 찾아오셨습니다.”
2322,뜻밖의 인물에 리히르트는 잠시 못마땅한 듯 침묵을 지켰다. 그동안 기사는 계속해서 말을 이어나갔다.
2323,“현재 아나샤 경이 본관 응접실로 안내하고 있습니다.”
2324,그 이름이 들려오기 무섭게 리히르트는 자리에서 몸을 일으켰다. 더 생각해볼 것도 없다는 듯이 빠른 행동이었다.
2325,“바로 가지.”
2326,*
2327,"아나샤는 한가롭게 기사단 부지를 돌아다니며 같이 놀 사람을 찾아다녔다. 자신처럼 한가하며 시간이 남아도는 인간이 없나, 주위를 돌아보던 그녀의 눈에 어떤 굉장한 인물이 들어왔다. 멀리서 봐도 결이 고와보이는 은빛 머리칼이 부드럽게 넘실거렸다."
2328,마차에서 내려 기사단 본관 정문으로 향하는 황녀님의 모습은 눈이 부시다는 말로는 부족했다. 아나샤가 멍하니 자리에 서서 그녀를 바라보고 있을 때였다.
2329,돌연 황녀의 고개가 자신을 향해 돌아갔다.
2330,"“아,”"
2331,눈이 마주치자 아나샤는 어떻게 해야 될지 몰라 고개를 꾸벅 숙였다. 예법 같은 것은 하나도 모르기 때문에 머릿속이 하얗게 빈 기분이었다. 들지 않고 얼마나 숙이고 있었을까. 아나샤는 자신 쪽으로 다가오는 발소리에 깜짝 놀라 고개를 들어야했다.
2332,“이곳에 여기사가 있었던가요?”
2333,"“아, 아뇨. 저는 여기사가 아니라!”"
2334,아나샤는 황녀의 곁에 서있는 호위기사와 눈이 마주치고 나서야 그녀가 제게 물은 것이 아니란 것을 알아차렸다. 혹시 말실수를 한 건가 싶어서 속으로 발만 동동 구르고 있을 때였다.
2335,"“그 목소리는 혹시…,”"
2336,놀란 듯이 눈을 키운 엘리시아가 곧 부드럽게 미소를 지으며 아나샤에게 한걸음 더 다가섰다.
2337,“지난번 무도회장에서 저를 구해주었던 사람이 당신이군요.”
2338,목소리는 물론 체구 또한 또렷하게 기억난다는 듯이 확신에 찬 말투였다. 아나샤가 맞다 아니다 말도 못한 채 입술만 뻐끔 거리는 동안 엘리시아의 말은 계속 이어졌다.
2339,“만나면 꼭 감사의 인사를 하고 싶었어요. 그날은 고마워요.”
2340,"“아, 아니에요! 당연히 해야 될 일을 했을 뿐이에요…. 그리고, 결과적으론 아무것도 한 게 없는 걸요.”"
2341,‘암살자도 놓쳐버렸고….’
2342,아나샤는 아랫입술을 조용히 깨물었다. 시무룩한 그 모습에 엘리시아는 손을 뻗어 아나샤의 손을 부드러이 붙잡았다.
2343,“아무것도 한 게 없다니요. 덕분에 이렇게 무사한 걸요.”
2344,그러다 그녀는 아나샤의 반대손이 붕대로 감겨있는 것을 발견했다.
2345,“그 손은……그날 다친 건가요?”
2346,"“거, 거의 다 나았어요.”"
2347,잔뜩 긴장한 아나샤는 황녀에게 붙잡힌 손을 감히 빼지도 못한 채 눈을 굴렸다. 바로 눈앞에 있는 황녀님은 너무나도 아름다웠다. 거기다 풍기는 옅은 향은 얼마나 향기로운지 코를 절로 킁킁대게 만들었다.
2348,“그렇다니 다행이네요. 그래도 미안해요. 저 때문에 다친 걸 텐데…”
2349,이 얼마나 상냥하신 분일까. 아나샤는 그녀의 눈빛에 어린 미안함을 알아차리고 고개만 저어댔다. 조금 이 상황이 편해지자 긴장이 눈 녹듯이 녹아내렸다.
2350,“저… 그보다 여기는 어쩐 일로 오신 거예요?”
2351,"“웨일그레슬 공작을, 아니 기사단장을 만나러 왔어요.”"
2352,"“아, 그렇군요! 그럼 제가 안내해드릴게요.”"
2353,“그럼 응접실로 안내해줄 수 있을까요?”
2354,엘리시아가 쥐고 있던 손을 놓자 아나샤는 냉큼 걸음을 옮겨 그녀를 응접실로 안내했다. 본관 건물 안으로 들어선 두 사람은 호위기사는 신경 쓰지 않은 채 계속 둘만의 이야기를 나누었다.
2355,“그러고 보니 은인의 이름도 못 들었네요.”
2356,‘은인...’
2357,간질간질한 기분에 아나샤는 입술을 꾹 다물었다. 기분이 좋은 것은 어쩔 수 없었다. 아나샤는 헤실헤실 입가에 미소를 단 채 대답했다.
2358,"“전 아나샤 라이나라고 해요. 저, 괜찮으시다면 편하게 아샤라고 불러주세요.”"
2359,“그래요. 아샤 경.”
2360,엘리시아는 작게 웃음소리를 흘렸다. 응접실에 도착하자 호위기사는 자연스레 문 앞을 지켰다. 아나샤도 이제 나가보려했으나 엘리시아가 그녀를 붙잡은 탓에 떠날 수 없었다.
2361,“사례를 하고 싶은데 혹시 원하는 것이 있을까요?”
2362,"“네? 아뇨, 아뇨. 전혀 가당치 않아요!”"
2363,“거절하지 않아도 돼요. 제 마음이 편치 않은 걸요. 혹시 필요한 게 있다면 언제든 얘기해줘요.”
2364,"“음, 그럼… 필요한 게 딱하나 있기는 한데요….”"
2365,아나샤는 조심스럽게 말을 꺼냈다.
2366,“제가 지금 아무것도 못하게 금지 당한 상태라서요. 혹시 사소하게 시키실 일 같은 거 없으실까요? 아주 간단한 거라도 좋아요. 뭐든 시켜만 주시면 감사할 것 같아요!”
2367,“잘됐네요.”
2368,의외로 엘리시아는 흔쾌히 허락했다. 오히려 그럴 생각이었다는 듯이 여유로이 미소 지었다. 아나샤는 숨이 다 트인다는 양 반짝반짝 눈을 빛냈다. 제 아무리 단장님이래도 황녀님께서 내리신 임무를 못하게 막으시진 못하실 테다.
2369,"그때, 문밖에서 인기척이 들려오자 아나샤는 언제 눈을 빛냈냐는 양 얌전히 뒤를 돌아보았다. 곧 문이 열리고 리히르트가 들어섰다."
2370,그의 차분한 눈길은 응접실에 서있는 아나샤부터 찾았다. 그는 잠시 말없이 그녀를 바라보다가 황녀의 시선을 알아차리고 애써 고개를 돌렸다. 가볍게 머리를 숙여 예를 표한 리히르트는 황녀의 맞은편에 앉았다.
2371,“갑자기 찾아와서 미안해요.”
2372,가장 먼저 입을 연 것은 엘리시아였다. 아나샤는 나갈 타이밍을 잡지 못해 어정쩡하게 황녀의 옆에 서있었다. 그것을 깨달은 엘리시아는 그녀에게 옆자리를 권했다.
2373,“아니에요. 두 분이서 편하게 말씀 나누세요!”
2374,“아샤 경. 경에게도 긴히 할 얘기가 있으니 사양 말고 앉아요.”
2375,상냥한 그 목소리에 아나샤는 별다른 거절의 말을 찾지 못한 채 얌전히 착석했다.
2376,“아직 암살자를 잡지 못하셨다고요.”
2377,아나샤가 앉자 엘리시아가 곧바로 용건을 꺼냈다. ‘암살자’라는 단어가 들려오기 무섭게 리히르트는 민감하게 눈썹 끝을 움직였다. 아나샤만이 암살자와 단장님이 무슨 상관인지 알 수 없어 눈만 깜빡거렸다.
2378,“아직도 그날 일로 불안해요. 언제 또다시 나타나 저를 해칠지 알 수 없는 일이니….”
2379,내리깐 눈동자에는 걱정과 불안함이 깃들어있었다.
2380,“…최선을 다하고 있습니다.”
2381,"“물론 믿고 있어요. 공께서 직접 잡겠다고 하신 것은 의외였지만, 저를 위해 나서준 것만으로도 감사하게 생각하고 있어요.”"
2382,"아나샤는 새롭게 안 사실에 휘둥그레 눈을 떴다. 대각선 방향에 앉아있는 그를 향해 눈빛을 건넸지만, 리히르트는 그 눈빛을 묵묵히 외면할 뿐이었다."
2383,“오늘 찾아온 이유는 호위할 사람이 필요해서 찾아온 거예요.”
2384,“호위는 직접 뽑으실 겁니까?”
2385,“실은 이미 정해두었답니다.”
2386,그 말이 끝나기 무섭게 엘리시아는 옆자리로 시선을 주었다. 아나샤와 눈이 마주치자 그녀는 더욱 짙은 미소를 보였다.
2387,“이분을 제 호위기사로 데려갈 생각이에요.”
2388,“네? 네?! 저를 호위로요?!”
2389,아나샤는 설마 자신을 말하는 것이냐고 깜짝 놀라 되물었다. 눈동자는 놀라움에서 점차 기쁨으로 번져갔다.
2390,"“여기사라면 저를 누구보다 가까이에서 호위할 수 있고, 또…”"
2391,“그녀는 기사가 아닌 첩자입니다. 호위로는 적합하지 않습니다.”
2392,엘리시아의 말을 끊으며 냉담한 목소리가 끼어들었다. 이에 아나샤는 그를 돌아보았다. 평소와 달리 서느런 얼굴의 단장님은 자신은 조금도 보지 않은 채 황녀님에게 눈길을 고정한 채 말을 잇고 있었다.
2393,“그날 일로 아직 부상이 낫지 않은 상태입니다. 다른 이를 추천해드리겠습니다.”
2394,“저를 구하려다 부상을 입었다는 거 알아요. 그래서 더욱 아샤 경이 마음에 들어요.”
2395,하지만 황녀님도 만만치 않게 나오고 있었다. 아나샤는 이러다 두 사람이 언쟁이라도 벌일까 긴장이 될 정도였다.
2396,"“저기, 단장님.”"
2397,결국 아나샤가 나서서 그의 시선이 자신에게로 오도록 만들었다. 리히르트는 언제 단호하고 날카로운 기세를 띠고 있었냐는 듯이 그녀와 눈이 마주치자 조금은 무르게 눈빛을 바꾸었다.
